,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
7946,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947,4,b27,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,4,b29,f2,f+3,m1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,4,r18,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7951,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,6,b29,f2,f3,b3,f3,b3,s3,f3,b3,f3,b3,b3,b3,b2,b3,b2,f1,f2,f3,b3,b3,b3,b2,f2,b+3*,,,,,,,,,,,,,,
7953,4,b28,f+1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7954,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955,6,f28,f3,b3,b3,b3,b3,b2,f2,f3,b2,f3,b2,b3,b1,f1,u1,f-1*,,,,,,,,,,,,,,,,,,,,,,
7956,"4w,",5,f27,f1,f1,f2,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957,5,b27,f3,b3,b3,s2,f3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,"4x,",5,b28,f3,b3,b;3,s2,f1,f1,f1,f2,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959,4,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960,4,f19,f3,b2,f3,b3,f3,b;3,s3,b1,f2,b2,b3,b2,f1,r2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,
7961,5,b38,b3,b3,b3,b3,b3,b2,f1,f1,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7962,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963,"4+n,",5,b38,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964,6,b29,f3,b3,u1,f-3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965,"4d,",5,b37,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966,4,f29,f1,l2,f3,b3,b3,b3,b2,b3,b3,b3,b2,b2,f1,f2,b3,b3,b2,f2,b2,f1d@,,,,,,,,,,,,,,,,,,
7967,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968,6,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7969,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7970,"5q3w#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971,4q37,b+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972,6,b19,f1,f2,f2,b2,f+3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973,6,f27,f2,m2,f3,b2,f3,b3,f3,b2,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975,4,f18,f1,f2,f3,b3,f3,b3,f3,b3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976,4,b28,f2,f2,f2,b2,f;1,f1,f3,s2,f1,r1,f1,f1,f2,b3,b3,b3,s3,y3n@,,,,,,,,,,,,,,,,,,,,
7977,6,s39,b3,b3,b2,b1,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7978,"4n,",5,f39,b2,f1,f2,f2,b2,f3,b2,f1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7979,4,r;27,f2,b3,b;3,s3,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7980,"5n,",5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981,"4w,",4,f28,b2,b3,b2,f3,b2,f1,f2,f+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
7982,4,b19,f2,f1,f1,f1,f2,b2,f3,b3,f;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7983,5,b27,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984,4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7985,4,f17,f2,b2,f1,f1,f3,b2,f3,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986,4,b28,f1,f2,f1,f2,f3,b3,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987,"4n,",5,f27,f1,f2,b3,s3,s3,b3,b3,b3,b3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,
7988,5,b27,f+3,m3,o3,l1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7990,6,f28,f3,b3,b2,f3,b3,b3,b2,f2,f2,b3,b3,b3,b3,b2,f1,f1,f3,b3n@,,,,,,,,,,,,,,,,,,,,
7991,4,f28,f3,s2,f+1,l2,o=2,b2,f+3,m2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992,4,b37,b3,b2,f1,f1,f3,b3,b3,b3,b2,f1,f2,f1,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,
7993,"4d,",5,f28,f2,b2,b2,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994,4,b27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7995,5,b27,b3,b2,f2,f1,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996,"4d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997,4q28,b3,s2,f1,f2,b+3,b3,z^1,f-3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998,4,b29,f3,s3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999,6,b28,f1,f1,f1,f2,f3,b3,b3,s3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,4q29,f3,b2,f2q3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001,4q29,f+3,b2,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002,"5d,",6,b28,b2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003,"4n,",4,b38,s3,b2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004,6,b29,f2,b2,f3,b2,b2,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005,6,f29,f1,f2,f2,b2,b2,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006,4+,f17,h2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007,4,b29,r2,f1,f1,f2,s3,f3,s3,f3,s3,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009,"4w,",4,f28,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010,"6w,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011,6,r29,f1,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012,"4n,",5,f38,b2,s3,b3,s2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014,"6d,",5,f19,f2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8015,4+,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8016,4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017,6,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8018,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019,"4n,",4,b28,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020,"6x,",6,b18,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022,"4x,",5,f28,b3,s3,f+;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8025,c4+,b28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026,"6w,",6,b28,b2,f3,b3,s3,f1,f3,b2,s2,f2,b2,f1,f3,b+3,m1,f1,f2,b3,s2,f1,r1,f1*,,,,,,,,,,,,,,,,
8027,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8028,5,f29,b2,f1,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,"4n,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030,"4d,",6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032,4,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8033,"4w,",4,b27,f3,b3,f2,f2,b2,u3,y+1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8034,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8035,c6,r29,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036,6,s37,b+2,l2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8037,"5n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038,"6n,",4,f27,b3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8039,6,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040,"6d,",6,b29,b1,f2,b3,s1,f2,f2,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8041,4,b18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8042,4,r19,f1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043,6,r29,f3,s2,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045,4+,b37,b-1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8046,4,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8047,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048,"6d,",6,b18,f3,b3,s1,f3,s3,s3,s2,f;1,f2,f1,f2,f+1,l2d@,,,,,,,,,,,,,,,,,,,,,,,,
8049,"6d,",4+,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,6,b27,r2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8051,4,b29,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053,"4n,",5,b37,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,4,b29,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8056,"4d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8057,"4w,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058,4,r28,f+1,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,"4n,",4,b28,f2,f2,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061,"6d,",4,b38,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062,"4n,",5,f29,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063,"6n,",5,b28,y3,b+3,m3,k2,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065,"6d,",5,b38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067,"6d,",4,b39,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8069,"6d,",4+,b28,i#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070,"4d,",5,b18,f2,b2,f3,b3,s3,f3,s3,f-2,l3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071,"6n,",4+,b3,z1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072,5,b29,s3,f2,f1,f1,f3,b3,s3,f3,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,4,s29,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076,6,s27,y+1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,4,s28,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079,6,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081,"4n,",5,b29,f3,f3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082,"4d,",5,b28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084,4,f27,b+3,m3,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085,6,f17,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086,6,b37,b-3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089,"6d,",5,b29,b2,b3,s3,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091,4,r28,f1,r2,f1,l3,o=3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095,"4x,",5,f27,b1,r2,f3,s2,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096,"4n,",4,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097,"6n,",5,b28,b;+1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098,6,r29,f3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8099,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,6,r18,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101,6,b27,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102,4,b28,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,"6d,",4,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105,c4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8107,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108,"6d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109,"4n,",6,f28,s3,f3,s3,f-1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,"4d,",4,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112,6,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,4,b28,f+1,r1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,"5d,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115,"4x,",4,b29,f3,s2,f1,r2,f1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117,4,s289,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,4,b29,f2,f2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,5,s28,f1,f1,f3,s3,o1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,"4n,",4,y37,y-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126,"4w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,4,f27,f2,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129,"4n,",6,f18,f2,b2,f3,b3,y3,y-1,u-1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130,"6d,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131,"4d,",c4,b38,f3,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132,"4n,",6,b;28,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8133,4,b28,y2,f-3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8134,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135,4,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136,"4n,",5,f29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137,"4n,",5,b39,b3,s2,f3,s1,f;1,r2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8139,"4n,",4,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8140,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141,6,b28,f3,b3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8142,"5d,",5,b28,f3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143,"4n,",5,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144,"4d,",4,b37,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145,"6d,",5,f;28,s3,f3,s3,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146,4+,b37,i#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,"4x,",c5,f28,b2,t2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152,6,f27,f1,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153,4,r28,f3,b3,b2,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8155,4,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,6,f29,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157,"6n,",4,f29,b2,f+3,s3,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158,"4d,",4,b38,b3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,4,f18,f3,b2,b3,b2,s2,f2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160,"6n,",4,b28,f3,b3,b1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161,"4d,",6,b37,s3,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,"4n,",6,f39,s2,f+1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,6,b28,s3,b2,f3,b3,b3,b3,s2,f3,b3,b3,s2,f3,b3,b3,b3,b1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,
8164,"6n,",4,b28,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,"6d,",5,b38,b2,f1,f1,f3,b2,f2,f1,f2,f3,b2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,
8166,"4n,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8169,"c4n,",6,b29,b2,f1,f1,f2,f1,f2,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171,4,b37,f3,b3,b3,b3,b2,b3,s3,b2,f2,f1,f1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,
8172,"6n,",6,b29,s3,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8173,"6n,",4,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175,"6n,",6,b29,f3,b3,b3,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176,4,s27,f+1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177,6,s27,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8178,6,f28,f1,f1,f3,b3,b3,b2,f1,f1,f1,f3,b2,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,
8179,"4n,",4,f38,b3,f1,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180,"4n,",c6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8181,4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8182,c6,b29,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8183,6,r18,f1,f1,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8184,"4n,",6,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8185,4,r38,b3,b1,f2,f3,b3,b3,b2,s1,f1,f2,b3,s2,f1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,
8186,6,f38,b3,s3,f3,b3,b3,b2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8187,"4n,",6,b;18,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8188,4,s17,f+3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8189,6,s17,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8190,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8191,"6d,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,4,f19,f3,b2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8193,6,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8194,"6n,",6,b29,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8195,"4x,",5,f28,f2,f3,b2,f3,b3,f3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
