,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
260,5,f18,f3,f3,b3,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,4,b29,f2,f3,b3,b3,b2,f1,f1,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"6w,",4,b39,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"4n,",5,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"6w,",6,f27,f+1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,6,b29,f1,f3,b3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,4,f27,b+3,m2,f3,b3,b3,b3,b3,b3,b2,f1,f1,f1,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,
268,4,b37,b3,i=3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4,b37,s1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"6d,",4,b37,b+2,f3,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4,r28,f+3,m1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6,b19,f1,f2,f3,b3,f+1,f1,u-3,b-3,z3,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"4d,",4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,6,b28,f3,b3,b2,f1,f3,s3,s3,y1,f-1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,6,f38,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,6,s39,b3,b3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"4d,",5,f38,b3,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,5,b28,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"6n,",6,s27,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"4n,",6,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,6,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,6,f;38,s3,s1,f1,f1,f+3,b2,z1,f2,v1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"6w,",4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,c6,b38,b3,b3,b3,y1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4,b29,f1,f1,f1,f3,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"4n,",4,b39,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,c6,b28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"6w,",c4,b38,b3,f3,b2,f+1,l1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,6,s37,s3,b1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6,f29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,4,r37,b+3,m3,o2,l2,o=1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"6w,",4,b28,f1,f3,b3,b3,b3,b1,f1,r2,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
298,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"c4n,",4,b39,b3,b3,f3,b3,f1,r3,b3,b3,s3C,,,,,,,,,,,,,,,,,,,,,,,,,,
300,6,b18,f1,f2,b2,b3,b3,b3,b3,b2,f2,f3,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,
301,6,r18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"4d,",5,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"5d,",6,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"4x,",4,b37,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"6d,",6,b28,b2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,4,s27,u+3,s-3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"6n,",6,b29,f3,b3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"6n,",4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"6w,",6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,5,b29,f3,b3,b3,b3,b3,f3,b3,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"6n,",5,f38,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,5,s39,b3,b2,b1,f2,f2,f1,f3,b3,b3,b3,b3,b1,f3,b2,b2,f1n@,,,,,,,,,,,,,,,,,,,,
315,4,b37,b3,b3,b1,f1,f2,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"5n,",6,f28,b3,b3,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"6n,",5,f27,b3,b3,b3,b3,b3,s3,b3,b3,b3,s2,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,
318,5,b28,f1,f1,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"4n,",5,f28,f1,f2,f1,f2,b3,b1,r2,s+3,b3,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,
320,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"6d,",4,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"6n,",4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,4,f37,b3,s2,b1,f1,r2,f+1,l1,o3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,
324,6,f29,f3,f3,b2,f1,f2,b3,b3,b1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
325,5,f29,b2,b3,b2,f3,b3,y1,u-1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,5,f37,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,5,f18,f3,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,5,b19,f1,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"4n,",4,r39,s3,b3,b3,b3,f1,r1,f1,r2,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,
330,4,s2,v=+1,f3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"4d,",4,r28,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"4+w,",4,b37,f+1,f2,z^3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,6,b27,f+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"6n,",6,f28,f3,b2,f3,b3,f3,b3,b3,b3,b3,b3,b3,b3,b3,b2n#,,,,,,,,,,,,,,,,,,,,,
335,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,4+,b3,z1,f3,z2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"4n,",4+,r2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,5,b37,y+1,r-3,z3,z1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,6,b27,b3,b3,f1,f2,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,6+,f27,f-3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,6,b38,b3,y1,u-3,b-1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"6n,",4,m29,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,5,r29,b+3,m1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,4,s39,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"6d,",4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"4d,",4,b39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,5,r18,f+3,m2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,6,f39,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,6,b28,b3,b3,b2,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,6,f37,b1,f3,b1,r3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,4,f17,f2,b3,b2,f+3,b1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,b28,b1,f1,r3,y-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,6,s38,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"6d,",5,f39,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,4,f17,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"6n,",6,f28,f+3,b2,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,4,r39,b2,b3,f3,b2,f1,r2,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"6d,",5,f29,f1,f1,f3,s3,b1,f3,b3,b3,b1,f1,f3,b1,r2,f+3,m3,o1,l2,o;2,r3d#,,,,,,,,,,,,,,,,
366,4,b39,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,6,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"4w,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"c4+w,",c6,f39,f1,f3,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"6n,",4,b27,f+1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,6,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,4+,r2,z3,b1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"4w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,4,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,4+,f2,z3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"4n,",5,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,4+,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,4+,s3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6,b29,b3,f3,b2,f+1,f1,v2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,4,m39,f3,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"4d,",5,f38,b2,f1,f2,f3,s3,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,6,b28,b1,f1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,"4n,",6,b28,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,4,b27,f1,r2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"6n,",5,b18,f3,m2,j1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,6,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,"c6d,",6,b38,b2,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"4n,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,4,f17,f+3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"6n,",5,b27,f3,s2,f+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,"4d,",5,f29,f1,f3,b3,b3,f2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"4n,",c4,b;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"4n,",c4,f;39,b2,f1,f1,f3,b+3,b2,v1,r3,p1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
402,6,f29,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"6n,",5,f18,f1,f3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,6,f39,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"c6n,",5,f38,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,4,b37,f3,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,"4x,",4,f29,f3,b2,f1,f1,f+3,s3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,c6,b18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"4d,",5,b29,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"5d,",4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6,s39,f3,b2,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,"5d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"4d,",6,b28,b2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,6,f37,b3,f3,b2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"6n,",4,f19,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,"4w,",6,f29,f3,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,4,f29,f3,b2,f3,b2,f3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"6w,",4,f39,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,4,f28,f1,f2,f3,b3,f3,b2,f2,f3,b3,b2,f;1w@,,,,,,,,,,,,,,,,,,,,,,,,,
424,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,4,f28,f3,b2,f1,f1,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,6,b29,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"6n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,4,b27,f+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,5,f17,f2,b2,f3,b3,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"6w,",4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"4d,",5,f28,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"6d,",5,f38,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"6n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,4,f18,f3,s1,f+3,m2,o1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,4,b28,f3,b2,f3,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"6n,",6,f37,b2,f1,f1,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"6n,",5,f19,f3,f3,b3,f3,s3,f3,b1,f1,f1,f+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,
443,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,4,f38,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"4n,",4,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,6,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,6,b19,f3,b3,b3,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"4d,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,4,b37,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"6n,",5,f37,b2,f1,f2,f3,b3,b3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"6d,",4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,5,f39,b2,f3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"4w,",5,f38,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,6,f38,b2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,6,b38,b2,f1,f1,f2,f2,b2,f3,s1,f1,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,
459,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,4,f28,b3,f3,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,4,b39,f3,f1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"5d,",4,b38,b3,f2,f2,f1,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,"4x,",5,b28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,"4d,",4,b28,f1,f1,f+3,b3,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4,f27,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,4,s28,f+3,b2,z2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"4x,",4,f18,f1,f1,f3,b3,b2,r+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,4,f28,f2,f1,f1,f2,f2,b1,f3,b3,b3,b3,b3,b1,f1,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,
470,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"6n,",4,f37,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"6n,",5,f28,f2,f2,b3,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,6,b27,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,4,f29,f3,b3,f3,b2,f1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,c4,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"4n,",6,b18,f1,f2,b2,f3,b3,f1,f1,f1,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,
483,"4d,",4,b37,b2,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,6,b29,f1,f1,f1,f2,b3,s3,s3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"4d,",4,b37,b3,f2,f+1,f1,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,4,f39,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"4n,",6,f29,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,c4,f28,f3,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"4n,",6,f+38,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4,f28,f3,b3,f3,b2,f1,f2,f3,b3,b2,f3,s2,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,
492,"4n,",4,b38,b2,f2,f3,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"6d,",6,b27,b3,b3,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"4n,",4,b38,f3,b3,f2,b1,f1,f3,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,4,f27,f+3,s1,h1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,"6n,",4,b29,f2,f1,r2,j=1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,"5n,",6,b37,b2,f3,f3,b2,f1,f1,f1,f3,s1,f+3,s3,k3,s1,f1,f3d@,,,,,,,,,,,,,,,,,,,,
498,4,b37,f3,b1,r2,j=3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,6,b29,b2,f3,b2,f2,f3,s3,f3,b3,b2,f3,b2,f3,b3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,
500,5,b28,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,"4w,",5,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,5,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,6,f29,f3,b3,b2,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,6,b39,b3,b1,f2,u2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,4,m37,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"4n,",5,f18,f3,f3,b2,f3,b2,f1,f2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,"4n,",6,f39,b3,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"4d,",5,b39,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"4w,",6,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,6,f28,f1,f1,f1,f2,f3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"6d,",5,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,"4d,",5,f37,f3,b3,s1,r+3,b3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,6,b37,b+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,"4n,",6,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,"6w,",6,b39,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,4,b29,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,"4w,",5,f27,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
