,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2113,"6d,",4,b19,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,"4n,",4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,4,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,4,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,4+,b1,z1,b3,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,5,b19,f1,f3,r2,f+3,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,4+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,"6d,",4,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,6,s18,f+3,f3,h1,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,4,b17,f1,b2,f3,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,"c4w,",4,f38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,"6n,",5,b18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,4,s17,s3,f3,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,c5,s18,f+3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,"6C,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,5,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,6,f18,b1,b1,f3;*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,"6d,",5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,4,b27,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,5,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,"4n,",4,b28,f3,f1,f3,f3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,4,f27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,6,f38,f3,f1,b+1,m3,o3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,"4w,",5,f39,f3,f2,f+3,f2,z1,b2,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,4,b17,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,4,f29,f3,f3,f3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,4,s18,f1,b3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,4+,b38,f-1,b1,z1,m1,o3,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,"6d,",5,b38,f1,b1,b3,f3,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,"4x,",4,b18,b1,f3,f3,f3,f2,f+1,b1,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,4,f38,f2,s3,f1,b1,b3,f3,f2,b+3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,"6d,",6,f38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,c6,f37,f+1,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,5,f28,f+3,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,4,f28,f+1,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,"4d,",6,f19,b1,b1,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,4,f37,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,6+,f1,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,6,f27,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,6,f39,f1,b+1,b1,z3,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,"5d,",4,f28,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,"4n,",6,f29,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,"5d,",4,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,"4d,",6,f18;,f3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,"6n,",6,f37,f3,f3,f3,f3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,4,s27,f-3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,5,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,4,f38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,"4n,",4,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,5,b29,f1,f+1,b3,v3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,"4d,",4,b38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,4,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,4+,b27,h3,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,5,b18,b1,b1,b1,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,c5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,6,f1,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,"4x,",4,b28,f3,f3,f3,f1,b2,f3,f3,f1,b1,b3,f1,b1,s#,,,,,,,,,,,,,,,,,,,,,,,,
2185,"4w,",4,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,"4n,",6,f38,f1,s1,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,"5d,",4,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,5,s17,f-1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,"4n,",6,f37,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,4,f37,f-1,m1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,5,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,4,b2,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,"6d,",4,f38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,4,f28,b+1,b1,z3,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,"4d,",4,b28,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,4,f27,f+1,b2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,6,f19,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,"4x,",4,b28,f+1,s3,f-3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,c4,f28,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,6,s27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,4,f37,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,5,b28,f39,s18,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,6,f28,f+39,b3,z19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,5,b28,f18,f19,f29,f37,b19,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,5,r19,f18,f19,f!2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,"6n,",6,b29,b29,f38,b37,b27,f39,b37,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,4,b!1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,"6n,",6,b39,f39,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,4,f19,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,"4n,",6,f38,b38,b39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,4,r29,f28,b28,f38,b38,b38,b38,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,"4n,",4,b39,f37,b19,f28,f39,b38,f19,f17,f29,b38,b28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,"6w,",5,b28,b29,f39,b18,f17,f17,f38,b28,f19,f27,b38,s38,s39,s39,b37,b38,f29,f;19,f19,f28,b3n@,,,,,,,,,,,,,,,,,
2223,"4n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,5,b28,f27,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,"6w,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,"4n,",6,f39,b38,f38,b28,f38,b38,b39,b39,b19,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,4,b28,f29,f18,f29,f19,f29,f18,f38,b29,f38,b38,f18,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,"4x,",5,r37,b+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,4,b29,f39,s38,b39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,6,f39,f28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,c5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,c4,b38,b+39,m1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,6,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,"6d,",5,b28,f38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,4,b29,f18,f39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,"6x,",5,f29,f17,f+39,b3,o27,l1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,4,r28,f+18,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,4,r27,f+39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,"6d,",5,f28,f38,b38,b38,b37,b39,b29,f28,b39,b38,b19,f28,y+17*,,,,,,,,,,,,,,,,,,,,,,,,,
2248,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,"4n,",5,b29,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,5,b29,b28,f18,f18,f18,f39,b38,b38,f28,b38,y17,f19,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,"4d,",4,b39,b18,f19,f29,f28,f38,b38,b39,b39,s38,f19,f19,f29,f29,b38,b38,b1n@,,,,,,,,,,,,,,,,,,,,,
2252,6,b18,f19,l1,f28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,"5d;,",4,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,"4n,",4,b38,b!3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,"4n,",5,f17,f19,f29,b29,f38,b39,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,"4n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,"4n,",5,b28,f19,f17,f39,b28,f19,f18,f17,f18,f39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,"6n,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,6,f28,f18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,4,f28,f+39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,4,b29,f29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,6,b27,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,6,s39,f38,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,"6d,",4,b29,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,4,r27,y+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,"6d,",4,b38,b39,b29,f39,b39,b39,b38,b19,f18,f39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,6,f39,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,6,b29,f29,f28,f39,b38,b39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,"6w,",4,b39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,"6n,",5,b39,b37,s39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,6,f29,f39,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,6,b38,b39,b38,b28,b38,b38,f38,b28,f;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,4,b38,f18,r28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,5,b29,f18,f18,f27,f+39,b1,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,6,f28,f18,f38,b28,s39,b27,s+39,m3,o17,l19,f38,b29,f37,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,
2283,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,"6n,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,6,f38,b29,f38,b18,r2,j=17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,5,b29,b38,b27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,"6w,",5,f29,f+38,s2,v3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,"4x,",5,f19,f38,b27,b37,b29,f18,f19,f28,b39,b38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,"4n,",5,b39,b38,b39,b;28,f+19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,4,b37,b+38,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,5,f29,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,6,b29,f27,f19,f28,b38,s28,f19,f27,b28,b38,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,6,r19,f18,f17,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,4,r28,f+39,b2,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,c6,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,4,r18,f+39,m!2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,"4n,",5,f38,b38,b38,b38,b38,b39,b37,b38,b38,b37,s29,f39,b28,f39,s38,f+39,s!#,,,,,,,,,,,,,,,,,,,,,
2300,6,b29,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,c4,b28,f19,f18,f;39,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,4+,r1,j1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,6,f28,f39,b38,b28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,5,b29,f29,f17,f17,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,"4d,",4,b37,b38,b38,b39,b18,f19,f!2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,"4w;,",5,b28,f28,f18,f27,f39,b39,b28,f29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,4,b29,f37,y17,f-3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,"5n;,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,"6d;,",5,b29,f28,f38,b38,b37,f18,f17,f18,f27,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,4,s3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,5,b19,f18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,4,b39,b29,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,4,r27,u+17,r-2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,c6,f28,f38,s39,f38,b29,f18,f+39,s!3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,"6d,",6,b29,f19,f19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,4,b37,b+28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,c4,f19,f17,f18,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,6,f39,t2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,5,b28,f18,f18,f19,f28,b28,f18,f19,f18,f18,f28,b29,b29,b39,b38,b29,f39,b27,b17*,,,,,,,,,,,,,,,,,,,,
2326,4,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,"6w,",4,b29,f39,b37,b29,f18,f39,b38,b39,f38,b19,f38,s37,b+38,s2,v29,m3w#,,,,,,,,,,,,,,,,,,,,,,
2328,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,"4n,",4,b28,r19,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,"4w;,",5,f18,f+39,b1,v17,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,6,f38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,"5n,",6,b28,b29,b39,b39,b38,s39,b39,f39,b29,f18,r19,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,4,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,"4w,",5d;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,"4n,",c4,b38,b19,r38,b39,b39,b39,b38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,"c4n,",5,b17,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,"6d,",5,b28,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,c5,b28,f39,b27,f+39,b3,z17,f1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,"4n,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,5,f29,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,4,f29,f38,s;38,s+38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,"6w,",5,b39,b38,b38,b29,f19,f19,f39,b27,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,6,r29,f18,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,"4n,",4,b37,s28,f19,r17,f18,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,4+,f2,z29,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,"6n,",5,f27,b+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,6,r38,s39,f39,b29,f38,b29,f39,b39,s39,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,"ccc6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,4+,s2,v39,b3,z^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,4,f27,s28,s18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,"4w,",4,s39,f38,s39,f37,s39,f29,f38,s38,s39,s19,f17,f29,s29,s39,s39,s39,y17,f+38,b18*,,,,,,,,,,,,,,,,,,,
2355,4,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,"4n,",5,s38,s37,s+19,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,"4x,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,"6n,",5,s38,f29,f18,f+37,s2,v39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,6,s38,f+38,s3,z;19,l19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,"c4n,",4,s37,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,"6d,",5,f18,f18,f+39,m3,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,"4w,",4,b28,b29,f38,s38,s+39,m38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,4,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,"6x,",5,b29,f+39,b27,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
