,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
236,"4n,",5,f39,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"4n,",6,f+19,r2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,6,b29,f1,r2,u-1@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,5,b38,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,6,b27,f+3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"4w,",5,b29,f3,s2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"5d,",5,b29,f3,b2,f2,b3,f2,f3,f2,f2,f2,b3,r2,f3,f3,f1,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4,b19,b2,f+3@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,5,f38,s1,b1,f;2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"4n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"5#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,6,b29,f1,s3,s+1,b1,v^1,s-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"6d,",c6,b28,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"6n,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,5,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"4n,",4,b19,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,4,b29,f2,f1,r1,b1,f1,b1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,5,f28,f2,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,6,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"6d,",5,f@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"6n,",5,f27,b2,f2,f3,s1,s+3,b1,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"4x,",4,b28,f2,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,6,s28,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"6n,",4,b18,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"6n,",5,b27,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"6n,",4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"c6d,",4,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"4d,",6,b28,f2,b3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"5d,",5,f@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,4,f29,f3,f2,f+3,r2,v1,m3,b2,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"4w,",6,f29@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4,b29,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,6,s28,f3,f2,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"4e,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,6,b38,f3,f2,b1,f1,b3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,5,f17,b3,b2,f+3,s2,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,6,b;28,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,6,b39,b1,b2,f3,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,6,b29,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"5d,",5,f29,f2,f1,b2,f+3,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,4,b39,f2,f+2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"6w,",5,f18,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,4,b29,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,4,b28,f+3,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,4,b;28,s1,b3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"5d,",6,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"6d,",6,f18,f1,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"6n,",5,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,6,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,6,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,5,s28,f+1,b1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"6w,",4,b29#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"6n,",5,f29,b2,r2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6n,",6,b29,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,4,r19,b1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,5,r28,f+1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"4n,",6,b28,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"5n,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"6n,",5,f29,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,6,s29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"6n,",5,f28,b2,f2,b2,f2,b1,b3,b3,f3,b3,f3,b2,b2,f2,f+3,s2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,4,f27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"4w,",5,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,4,b18,f1,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,6,s29,f1,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"6w,",5,b17,f1,b3,b2,f3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"6d,",6,b38,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"4x,",4,b37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,4,f17,b2,b1,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,6,b27,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,s39,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,5,b28,f1,s2,f+2,f2,z1,b2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,4,s39,b2,f2,b2,f2,b2,f3,b3,r2,f+1,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,6,b29,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,6,l29,f2,f2,b2,f1,f1,b1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,4,f27,f2,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"4w,",4,b28,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"6n,",5,b38,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,4,f38,f+3,s2,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"6d,",5,b28,f3,b3,f3,b2,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,6,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,6,r28,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"4w,",6#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,6,b27,f+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,4,b37,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,4,f19,f38,b18,b38,s18,f18,f19,b39,b28,f18,f18,b17,f!3@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"6d,",5,b38,f37,b29,f18,f37,f37,s38,f37,s29,f19,r28,u37,r-38,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"4d,",5,f17,b19,f18,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,4,s37,f+38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,6,s28,f28,b28,f38,b37,f39,b27,f38,s28,f19,f18,f28,b18,b39,s38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4,b19,b29,f39,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"6n,",5,b18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,6,s39,f38,f39,b29,f29,f38,f38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,f27,f+18,m17,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"6d,",5,b18,f17,b18,f38,f37,b38,f28,f18,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"4d,",6,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,4+,b!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,5,b29,f28,b28,f18,b18,f17,b28,b19,b38,b39,f39,b28,b27,f18,b19,f18,b38,b38,f39,b27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
360,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"6n,",c6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"4d,",5,b37,f18,f18,b17,f17,b39,s39,f38,b29,b28,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,6,s39,f19,f19,b18,f27,b28,b18,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"4n,",5,b28,f19,b27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"6d,",5,f27,f38,f29,f18,b19,r2,j=37,m!2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,6,s27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"4d,",4,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"4x;,",c5,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"6x,",5,f28,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,6,s38,f39,f29,f18,b39,b38,f37,s29,f39,b27,f39,b39,f38,b37,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,4,s27,f+29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,4,b18,f38,f17,f17,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"6w,",5,b28,f39,b39,f38,b29,f19,f18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,4,b29,f18,f38,f39,b27,b18,f19,b29,b19,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"6n,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,4,s27,f+39,m3,o18,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,4,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"4x;,",5,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"4n,",5,f28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,6,s27,f+18,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,6,s28,f;+19,f;1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,"4n,",5,f28,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"4n,",5,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"6w,",6,f18,f19,r!1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"6w,",4+w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,5,b19,b39,b38,f38,b19,b29,f18,b28,b19,b39,b18,b17,f18,f39,s27,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,4,b37,f39,b27,b19,f28,f28,b37,f38,b29,b28,f19,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"4n,",4,f18,y17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"6x,",4,b38,f19,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,6,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"4d,",6,b37,b39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"6d,",5,f18,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"4n,",6,f38,f19,f17,b29,b18,b28,f19,s39,f19,b17,f19,b27,f38,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,6,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"4w,",4,b29,f37,b17,b18,r18,f38,b37,u17,f-3,v=2,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,4,b27,y+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,5,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,6,r!1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"6w;,",4,b29,b18,b29,b18,b29,f18,b19,f18,b17,f18,b37,s27,f18,f18,b17,f18,b18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"6d,",5,f17,b39,s28,f19,f17,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,4,b37,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,"4n,",6,b19,f29,b18,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,5,b39,f28,f17,b19,f18,b19,f17,b29,b18,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,4,f18,f27,f17,b19,f19,b29,f19,b29,f38,f37,b+18,m2,o38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,5,b37,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"5d;,",4,y17,r-17,s-3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,6,b27,f39,f38,b39,f38,b37,f39,b29,f19,r!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4,b17,f19,b28,y27,s-2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,5,f38,b28,b18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"4d,",4,f17,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"c6d;,",5,f38,f27,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,6,b29,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"6d,",4,b39,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4,f19,b28,b39,r38,f39,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,4+,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,4,f17,b18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"6d,",5,f18,r27,f+39,m2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,6,f28,b18,b29,b18,b29,f18,b18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,6,b39,b28,f+19,f37,u-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,6,s29,f19,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,4,b19,f18,f19,f;27,s38,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,5,b39,s17,b-39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6,b17,s39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,4,s39,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,4,f18,b27,b18,b39,b38,r39,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,b27,f39,b28,f38,b29,f29,f28,f29,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,b18,b39,b28,f18,f17,b19,f18,b29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,4,s29,b19,f18,b27,y+17,b-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"6d,",5,b18,r39,f38,b38,f28,f28,b28,b18,b29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"c4x,",6,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,6,f37,b+19,m,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"4d,",5,b;+18,r17,i3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"6w,",4,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,6,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"4x;,",6,b17,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,6,f27,b+18,b1,v18,b1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,6,s27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"6x,",5,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,6,b29,f38,r37,f;27,f3,z3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,4,b17,f;19,s39,f38,l3,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,6,s28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,c4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4,b27,f!3@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,6,b28,f18,f18,f19,f17,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
