,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
231,"5d,",5,f27,b38,b28,s29,f18,b18,f28,f37,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,6,b28,u17,f-19,b27,s27,u-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,6,f29,b18,s19,f17,s29,f18,b18,f17,s37,y+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4+,f37,i18,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4,f37,y+17,m-2,p27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4+,s2,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"4n,",5,b27,u17,s-1,v=2,o27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,6,f28,f38,f28,f18,s17,f+18,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4,f29,f18,b18,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"4d,",4,f28,f28,b18,f18,b39,b37,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"4d,",4+,f2,z18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,6,b18,f38,b18,s38,b19,b19,f18,b38,b38,f37,b19,s19,u37,f-;18,f3,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"4n,",4,b39,f29,f39,f37,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"4n,",6,f28,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,4,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"4d,",5,f27,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"6C,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,4,b39,f38,b19,s28,f+38,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"4n,",6,b27,f18,r1,j=+38,m2,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,5,b29,f38,b17,s17,f+19,s3,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,4,f19,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"4n,",5,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"5d,",4+,b17,h^37,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"4x,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"6d,",4,b27,f39,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"6w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,6,f29,f18,b37,b37,f19,f18,s18,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"6n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"4w,",6,b28,f18,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4,b29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,4,b17,f38,f38,f37,r39,f18,s18,f38,f38,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,6,b28,b38,f38,b29,f37,b;38,u17,r-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4,m3,k=39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6,f28,f28,f38,f19,s18,f+19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"6d,",6,b38,y+;17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,4,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,6,r29,f+18,f2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,6,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,4,b29,f29,f37,f39,b18,s29,f38,f39,b19,f37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"4w,",6,b29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"4n,",5,f28,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,5,b18,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"4d,",6,b28,f39,b28,f17,f27,u17,u-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,4,b28,f18,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5,f17,f29,b37,f37,b28,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6,b18,f28,f18,f17,f17,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"4d,",5,f28,f28,f19,f19,f18,f28,f38,f39,b18,s19,f17,s29,f18,s29,f18,b29,b29,f38,b37,f19,r2,v39*,,,,,,,,,,,,,,,,,,,,,,
291,"6d,",5,b29,f29,b38,f38,y37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,4,b38,f38,b38,f38,b27,f18,f28,f19,l#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,6+,s2,o27,o=1,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"6n,",6,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,s27,b-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"6d,",5,b29,f17,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6d,",4+,f2,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,4+,f1,z^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,6,b38,f38,b39,f37,y37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,4,b27,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,6,b28,f38,b39,f38,b29,b18,f18,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"4n,",5,f27,f38,b38,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,6,b18,f18,f19,b28,b38,f37,y37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,6,f29,f+18,f2,z37,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,4,f18,b18,f38,f17,f17,b18,f38,f37,y37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,4,b29,f18,f17,y37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,6,b28,f29,b37,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4+,b2,z18,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,5,f17,b17,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"6w,",5,f29,f37,b17,y+37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,6+,s1,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,6,f29,f38,f29,b18,f19,b39,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,5,f39,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,4+,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,6,b29,f39,b37,f38,b29,b17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"4n,",5,f28,f17,f28,f29,b38,f38,b29,s18,f19,s28,b38,f38,b28,s28,f38,l27,o38*,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,4+,f1,z^37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,4,b28,f18,f;18,y37,y-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"6n,",6,b28,f38,b29,f39,b19,s18,f38,f38,b18,s39,y38,f+19,f1,z;37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,c6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,6,f28,f17,s17,r17,s28,f29,s38,b39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"6w,",4,f28,f37,b38,f37,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,4+,f27,h27,y-17,b-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,6,b29,b39,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"6n,",5,f37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"4w,",4,b19,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"6d,",4,f37,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,4,m39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"6w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"6d,",4+,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"6w,",5,b17,f18,b29,f37,f28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,4,f37,b+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"4d,",5,f1,f3,f2,b1,s2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"4w,",6,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"4d,",4,f2,b1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,4,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"4d,",4,f2,f2,b3,b3,f2,b2,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,6,r3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,6,s2,f+1,b1,v3,f3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"6d,",6,b2,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,6,f2,f+1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"6w,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,6,f2,r1,f1,b2,f1,b2,f1,b2,f1,b2,b2,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"4n,",6,f2,b1,f1,b1,f3,r3,f3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,4,b2,f2,f3,f2,f2,b2,f3,f3,b1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"6w,",5,f2,b1,f1,b2,f1,b2,f3,f3,b2,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"6n,",4,b3,f2,b1,b2,f1,b2,f3,f2,f3,f3,b2,f2,f1,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"6d,",4,f2,f3,b1,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,4,b2,f1,f2,b1,f1,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,4,b1,f3,f2,f3,f3,b3,f2,f1,b2,f2,f2,f2,s2,b2,f3,b2,f2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"4d,",4,f2,f2,s3,b2,f1,f2,b2,f2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"6d,",4,b2,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,6,b2,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"6n,",4,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"4d,",6,f2,b2,f2,f2,f3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,6,f2,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,6,b2,f1,f2,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,5,b2,f1,b2,f3,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"6d,",4,f2,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,4+,b2,z3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"4n,",6,b2,f1,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,4,b1,f+3,f3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,6,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"6d,",6,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,4,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"4n,",5,f2,b2,f2,f2,b2,f3,b2,f1,f2,b2,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,4,s2,f+1,f3,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,6,b2,f2,b2,f3,b2,f3,b2,f3,b3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6,f2,b2,f1,b2,f2,f3,b2,f3,b2,b2,f2,f3,b2,f2,f1,b1,r2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,6,b1,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,6,f1,r2,f+3,b;3,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"4n,",6,f1,f1,b2,f3,r2,f+3,f2,z2,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,4+,b2,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,4,b2,f1,b2,f+3,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,6,f2,f2,b2,f2,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,6,b2,f+3,f2,z2,f2,z2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,6,b2,f1,f2,f2,b1,b2,f1,b1,f1,b1,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,6,f2,f3,b2,f3,b3,f2,b+1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,5,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,"5d,",4,b2,f3,f2,b+2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"4d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"4n,",4,b2,f1,b2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"4d,",6,b2,b2,f2,f2,b2,f1,b2,f1,b1,f1,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"6n,",6,f2,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,4,b2,f1,f1,b3,b;2,f2,b2,f2,b2,f3,b2,f1,f1,b2,f3,f3,b3,f3,s2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,
405,"6d,",4,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"6d,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,"5d,",5,b2,f2,b2,f3,f1,f3,f2,b2,f2,b3,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"6d,",4,b1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,6,b2,f1,b2,f2,b2,f2,f2,f2,b2,f3,f2,f2,b1,f2,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"4d,",4,f2,b1,b2,f2,f3,b3,f1,f2,b2,f1,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,4,b1,f2,b2,f2,f2,b2,b3,b2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"4d,",4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"6n,",4,b1,f2,f2,b3,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,4,f2,f3,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,4,b1,f2,f2,b1,b1,f3,r2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,"6d,",5,f2,b2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,6,b2,f2,b1,b2,f2,b2,f1,b1,f3,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"5n,",4,b3,f2,b2,f2,b3,r2,b3,f2,b3,f1,r2,f2,b2,f1,f1,b1,f+3,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"4w,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,6,f3,f1,r2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,"6n,",4,f1,b1,f2,b1,f3,r2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,4,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4,r3,f2,b3,f2,b3,f2,f2,s3,b2,f2,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"4w,",4,b2,f1,f2,b2,f3,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,"4d,",5,f2,b2,b3,f3,b2,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,4,b3,r3,b2,b1,f2,f3,s2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,4,f2,f1,b2,f3,r1,f2,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"6w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,4,b2,f3,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"6n,",4,b1,f3,f2,b2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,4+,r2,u^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,4,b2,f3,f2,b3,f3,b2,f3,b1,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,"4d,",4,f3,b2,b2,f1,b1,f2,f3,s2,f3,s2,o2,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"4+n,",4,b2,b2,f2,b2,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"4w,",4,f2,f2,f2,b2,s3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"4n,",5,f1,f2,f2,b3,b2,b2,b3,b3,b3,b3,b2,y1,v1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,"6d,",5,b3,b+3,b2,v1,l2,o2,b2,y1,u^3,z3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"4n,",4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,4,f2,f2,b2,b2,b2,b3,b2,b3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"6n,",5,b2,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4,b2,f2,f2,f1,f3,b2,b+3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,4,f2,f2,b2,f2,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,5,b2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,5,b2,f2,b2,f2,b2,f2,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,4,b2,f1,f2,f2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"6d,",4,f2,f2,f2,b2,f1,f2,b3,b2,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
