,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
2664,"4w,",5,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,"6w,",5,b29,b38,b38,b39,b29,f19,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,"4d,",5,b29,b39,b38,f18,f19,f18,f28,b38,b19,r3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,6,b27,f-19,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,4,b29,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,"4n,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,6,f38,b28,r29,b39,b28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,"6w,",6,b28,b38,b38,b28,f27,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,6,f28,f29,f28,f28,f19,f19,f39,b29,f38,b38,b38,b39,b19,f29,f29,f39,b28,b28,f29,f19,f29,b2d@,,,,,,,,,,,,,,,,,,,,,
2673,"4n,",5,f38,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,4,f29,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,"6w,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,"4d,",6,f27,f38,b39,b39,f38,b28,f18,r28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,"4d,",6,f38,b27,f19,f27,f29,f18,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,4,b39,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,"6n,",5,f27,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,"6n,",5,b37,b39,b28,f19,f19,f29,f27,f28,f17,f18,f28,f29,f28,f29,f19,f29,f19,f28,b39,b38,b28,f19,f18,f29,b38,f38,b28,f19,r17,u+37,s-37,b-28*,,,,,,,,,,
2683,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,5,b28,f18,f29,f38,b39,b38,b37,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,6,b29,f39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,"4d,",6,f28,b28,b39,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,"6d,",5,f27,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,"4n,",4,b38,b39,b28,f38,s1,v19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,"4w,",5,f29,f29,b39,b39,b38,b29,b38,b39,b39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,"4n,",5,b28,b27,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,"6d,",5,f29,f29,b17,f29,f18,f18,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,"4n,",5,f28,f19,f28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,"4w,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,6,f28,f39,b28,f38,b28,f17,f19,f28,f18,r28,f38,b19,r28,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,4,f28,b29,b38,b29,f18,f17,f18,f19,f28,b29,b38,b39,b38,b39,b39,b38,b39,b28,f;27*,,,,,,,,,,,,,,,,,,,,,,,,
2696,6,f28,f19,f18,f18,f19,f27,f19,f18,f29,f27,b28,f19,f28,r39,b38,b38,b28,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
2697,6,b1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,6,s29,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,"4d,",5,b29,f17,f19,f29,b39,b38,b18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,4,f29,f38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,6,r27,f19,f28,b29,f28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,4,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,4,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,"4d,",4,f28,r29,b39,b28,f19,f18,f28,b28,b29,b39,b28,f18,f19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,"6n,",5,f18,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,"6n,",4,b39,b38,b29,f19,f29,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,"4w,",6,f28,f38,b39,b39,b38,b38,b38,b18,f18,f19,f18,f19,f19,f29,b28,f18,f18,r38,b1d@,,,,,,,,,,,,,,,,,,,,,,,
2710,6,f28,b+37,s2,z19,l2,o17,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,6,b27,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,4,m27,o38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,4,f28,f+39,b3,z^17,r-1,v2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714,6,f17,f17,f19,f18,f19,f19,f39,b38,b29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,4,r27,b+39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,4,b38,b18,f;18,f28,b18,f18,f18,f19,f19,f38,b38,b18,r28,b38,b38,b39,b19,f18,f39,b27,b+38*,,,,,,,,,,,,,,,,,,,,,,
2717,"4n,",5,b;17,r-29,m3,o37,b37,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,6,f18,f38,b38,b38,b39,b38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,"6n,",5,b19,f28,f+39,b2,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,6,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,c6,b27,b28,b38,b28,b38,b39,b38,b38,b28,f29,f18,f18,f19,f19,f27,f39,b18,f18,f39,b37,b38*,,,,,,,,,,,,,,,,,,,,,,
2722,6,f27,f38,s2,v19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,"4x,",5,f18,f28,f19,f39,b38,b38,b38,b29,f19,f18,f39,s29,f19,r29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724,6,f29,f19,f28,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,6,b28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,4,b28,f19,f27,f38,b2,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,"4d,",5,f29,f28,f19,f27,b+39,b3,z^17,f-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729,4,f28,b28,b38,b39,f19,f19,f29,b+39,b17,h^17,f-38,m2,o17,r3,z37,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,6,f37,b19,r28,f18,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,"4w,",5,b38,s38,f19,f29,f28,b39,b39,b18,f18,f39,b38,b39,b29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,6,b27,b39,b27,f18,f18,f29,b19,f27,f37,b38,b39,b18,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,"4d,",5,f28,f29,b28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,4,b39,b38,b39,b39,b38,b18,r28,f+38,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,6,b38,b38,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,6,r28,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,4,f18,f37,b38,b+19,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,"4n,",4,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,"c6w,",5,f18,f29,f29,b29,b29,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,6,f27,f18,f19,f28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,c6,b29,f29,b19,f19,f27,f17,f19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,"6n,",4,b39,b39,b38,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,6,b29,f29,f17,f18,f18,f18,r28,b38,b38,f18,f19,f37,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,4,b28,r19,f17,f;19,f17,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,"4w,",5,f19,f19,f27,f28,f38,b39,b38,f27,f38,b39,b27,f18,f18,f28,b38,b37,b39,b37,b18,f18,f19,f28,f29,b28,f18,f18*,,,,,,,,,,,,,,,,
2750,4,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,4,r28,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,4,f39,b27,b39,b38,b39,b38,b19,r39,b38,b29,f19,f18,f18,f18,f19,f29,b39,b29,f29,f3d@,,,,,,,,,,,,,,,,,,,,,,,
2754,6,f28,b18,f29,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,"4w,",6,b29,b28,f18,f28,f27,r2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,5,f37,f38,b29,f+19,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,5,b29,f28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,"6d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,4,f28,f29,b28,f18,f29,f28,b38,b39,f29,b18,f29,f28,f19,r28,f18,f18,f28,b29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,
2760,"4n,",5,b37,b38,b38,m2,j19,l3,o29,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,5,b28,f18,f17,f38,b+38,b28,h17,f38,m2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,6,f29,f38,b38,b29,f19,f18,f18,f17,f18,f17,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,c4,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,"4n,",5,b39,b29,b37,b28,b39,b28,b38,b19,r29,f38,b18,r28,f17,f29,b38,b29,b29,f19,f19,f28,f19,f1d@,,,,,,,,,,,,,,,,,,,,
2765,"4n,",5,f17,f19,r28,f+18,r2,v17,f2,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,c4,b39,f38,b19,r29,f17,f19,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,6,b27,b+38,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,6,f27,f+39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,6,b29,b28,f38,b39,b39,b38,b38,b18,f28,f38,b28,b28,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,6,l1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,"6d,",5,b38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,4,b29,f38,b38,b27,f18,f18,f38,b19,f28,f27,b38,b39,b19,r19,f17,r17,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,"4n,",6,b29,b29,f27,f17,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,"4n,",4,b38,b28,f19,f27,f38,b38,b18,f19,f19,f27,b38,b38,b19,r17,u37,s-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,4,f38,b19,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,"6x,",4,b39,b39,f17,r18,f18,r2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,4,f29,b28,b39,b29,b29,b28,f29,b29,f17,f18,f17,f18,f37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,"6n,",5,b38,b37,b38,b38,f18,f19,f18,f29,b37,s38,b37,b38,b18,r19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,4,r27,b-38,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,6,f27,f-39,m1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,4,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,6,f28,b19,r39,b38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,4,f28,f29,b29,f38,b38,b39,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,"4w,",6,f38,b38,b39,b38,b28,f19,f19,f18,f19,f18,f38,b38,b18,f18,f28,b39,b29,b29,b29,b27,b3d@,,,,,,,,,,,,,,,,,,,,,
2787,"6n,",6,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,"4n,",4,b38,b38,b;27,u+37,s-1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,5,b28,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,"6n,",6,f39,b39,b18,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,"4x,",5,f18,r29,f38,b28,f18,f29,f38,b18,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,6,f29,f38,b38,b39,f29,f37,s28,f18,l37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,c4,r27,b-39,b2,v19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,6,f27,f+38,b37,s-27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,4,f19,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,"6d,",5,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,"4n,",6,b17,f-38,m39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,4,b38,b19,r28,f18,l18,f+38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,"6n,",5,f19,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,"6n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,"6d,",6,b19,f19,f27,s38,b19,r19,f19,f28,f39,b38,b39,b28,f18,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,"6n,",5,b39,b38,b39,f18,f29,f39,m1,j18,l37,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,4,b29,f28,f18,f29,f29,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,4,f29,b29,b38,b29,f28,f19,f19,f18,f19,f28,b38,b29,f29,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,"4d,",5,b38,b39,f28,f39,b38,b28,f29,f18,f17,f28,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,6,s18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,6,f38,b28,f18,r18,f18,r28,b+39,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,"6n,",6,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,6,f28,f39,b37,b18,f19,f18,f38,b27,b29,b28,f18,f28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,"4n,",5,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,6,f28,f+38,m1,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,"4w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,6,f29,f38,b39,b28,b28,b28,b38,b28,b39,b37,b28,b28,f19,f18,f37,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,6,b29,b29,b28,b29,f18,f29,f38,b19,r29,f18,r27,f+38,b3,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,"4n,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,4,f27,f28,b39,b39,f19,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,6,f28,b18,f28,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,4,f29,f39,b29,f38,b39,b28,f19,f18,f38,b19,f18,f17,f18,f19,f29,b18,f19,f28,b39,b27,f19,f18,u3n@,,,,,,,,,,,,,,,,,,,,
2823,"6w,",5,f29,f29,f39,b29,f18,f19,f28,b38,b29,b17,r19,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,6,b29,f38,b29,f18,f18,f18,f17,f18,f;38,b38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,6,f28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,"6d,",5,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,"6d,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,"4x,",5,b38,b28,b39,b19,f19,f28,f18,f29,b39,b28,b19,f18,f38,b37,b28,f39,m2,o18*,,,,,,,,,,,,,,,,,,,,,,,,
2829,6,r17,f-18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,c4,f19,f27,b28,f28,f19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,6,f27,b19,f19,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,"4w,",4,f19,f29,b18,r38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,6,f27,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,4,f17,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,"5d,",5,b18,f39,s29,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,"4n,",4,b39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,6,r;27,y-17,r-3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,4,r29,b39,b39,f18,f19,f17,f18,f19,f28,b27,r27,s38,b29,f28,f38,b28,b28,f18,f19,f28,b39,s3d#,,,,,,,,,,,,,,,,,,,,,
2840,"6d,",4,b38,b29,f28,f18,f27,f19,f28,f39,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,5,f18,f18,f39,b28,f18,f19,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,"6n,",4,f39,b29,f18,f19,f19,f28,b38,b38,f19,f39,b38,b37,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,4,f29,b38,b39,b17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,6,f27,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,"6x,",5,f18,f19,f39,b18,r39,b39,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,4,b27,f+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,6,b27,u+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,4,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,"4w,",5,b28,f3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,6,b29,f3,s3,b3,b3,b3,b3,b3,b;2,i-3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,4,b37,b;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,6,b38,b3,b3,b3,b2,b3,b3,b3,b3,b3,b3,b3,b3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,6,f28,f3,b2,b3,s2,b3,s3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,4,f27,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,6,f38,b3,s3,f1,f2,f3,b1,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,"4d,",4,f29,b2,b3,b3,b1,f1,f2,f2,b2,b3,s3,b3,b3,b3,b2,f2,f1,f1,f3,b1,f2,f3n@,,,,,,,,,,,,,,,,,,,,
2859,"4d,",4,b28,f2,b3,b3,s3,b3,s3,b3,b2,f1,f1,f3,b3,b2,f1,f3,b3,b3,s3,b3,b1,f1,f1,f3,b3,b3,s3,b3,b1,f1,f1,f2,b2,f2,b3,b3,b1,f1,f1,f2,b+3,b1*
2860,"4w,",4,f28,f1,f3,b+3,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,6,f28,f1,f1,f2,s2,b3,b3,b3,b2,b3,s3,b3,s1,f1,f2,f3,s3,f1,l3,o=2,f2,b2,s3,b3,b3,b3,s1,f3,b2,f1,f1,f2,b+2,f1,v3,m2,o1*,,,,,,
2862,"4n,",4,f27,b2,f2,f1,f1,f3,b2,b3,s2,b3,b3,b3,b2,f1,f2,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,
2863,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,"6d,",6,b29,f1,f2,b+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,"4n,",4,b27,f1,f3,b1,f3,b3,b;2,s+3,b;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,4,f28,b+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,"4n,",5,b18,f1,f2,s3,b3,b3,b3,s3,b3,b1,f1,f3,b3,b2,b3,b3,b3,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,
2869,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,4,f37,b+3,b1,v^1,h1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,"4w,",4,b28,f1,f1,f1,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,6,b29,f1,f1,f2,b3,b3,b3,b3,s2,f3,b2,f2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,4,b29,f1,f3,b1,f2,b3,b3,b1,f1,f1,f2,f+;3,b1,v3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
