,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
4077,4,f18,f1,f3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,"c4n,",5,b37,b3,b3,b2,b1,f3,b3,b3,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,"6d,",5,f37,b2,f1,r1,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4084,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085,"6w,",4,f17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,6,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088,"4n,",5,f38,s2,f3,b2,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,6,f38,b3,b1,f3,b2,b2,f1,f2,b2,b1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,
4090,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,c4,b37,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,"6n,",6,s28,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,"4d,",4,b18,f2,f3,b2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094,6,b28,f1,f2,f1,f3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,"5d,",5,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,4,f28,f2,r2,f3,b3,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,6,f28,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099,4,f28,b2,s2,f3,b3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,6,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,6,f27,f1,f2,h2,vn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4106,6,b28,b2,b3,b2,f3,b2,b3,b3,f1,f2,f3,b3,b1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,
4107,5,b39,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,"6d,",5,f28,b3,b3,b2,f1,f3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,"6n,",4,b37,s2,f3,b2,f3,b2,f1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,"6d,",4,f37,b3,b2,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,"6n,",6,f27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,"6d,",6,f29,l3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,6,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116,4,f28,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,"6n,",6,f29,f1,f2,f3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4118,5,b29,f2,f2,f2,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,"6d,",6,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,"6w,",5,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,6,f28,b2,b2,f1,f1,f1,f2,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,6,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,"4e,",4,b29,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,"6w,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,"4d,",5,b38,b2,b2,b2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,4,f27,h1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,5,b29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,4,b29,b2,f1,f1,f1,f3,b2,b3,b3,b2,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,
4131,4,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,"6n,",5,f27,f2,b3,b1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,5,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,4,f28,b3,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,4,s38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,"6d,",5,b19d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139,"4n,",5,b28,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,4,r37,f3,b1,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,5,b39,f3,b3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4143,6,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,6,b38,b2,b3,b2,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145,"6w,",5,b39,b3,b3,b3,b3,b3,b3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,"4w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,"4w,",5,b39,b2,f2,b2,f1,f2,b3,b2,f3,b3,b3,f3,sn@,,,,,,,,,,,,,,,,,,,,,,,
4148,"4n,",5,f19,f2,f3,b3,b3,s3,f3,b3,b3,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,6,f27,u2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,"6d,",6,b28,f1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,"6w,",4,b38,b1,f3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,6,s29,f3,s2,f3,s2,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,4,f29d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,"6d,",5,b28,b1,f2,f2,b1,f3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,"6w,",5,b38,b3,b2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,4,s27,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,"4x,",5,b29,b2,b2,b3,b2,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,"4n,",4,b38,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,6,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4166,6,f27,f1,r3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4167,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4168,4,f27,f2,f2,f3,b3,b3,b1,f2,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,5,b28,f3,b2,b2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172,4,f17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4173,5,b38,b3,b2,f3,s2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4174,6,b27,f3,b2,j2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4175,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4176,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,"6d,",5,b28,b2,b3,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4178,6,s19,f2,f2,f2,f1,f1,f1,f3,b1,f1,f2,f3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,
4179,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4180,4,r28,f3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4182,6,b27,f3,b3,in#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4183,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184,6,s29d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185,5,f28,f2,b1,f3,b3,b3,b2,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186,"6d,",5,f29,b2,f1,f2,f3,f2,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4187,"6w,",5,f3,b2,f3,b2,f1,f2,f3,b3,s2,f1,s2,f3,s#,,,,,,,,,,,,,,,,,,,,,,,
4188,"5d,",6,b39,b3,b3,b2,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4189,4,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190,4,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191,6,f27,f2,f2,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,4,f28,f3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194,"6d,",6,b19,f2,b2,f3,s3,s2,s1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4195,4,r27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4196,5,b39,f3,b2,s3,b3,b3,b1,f3,b2,s1,f1,f1,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,
4197,"6n,",5,b19,f2,b1,f2,f3,b3,b3,s3,f1,f3,s2,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,
4198,"6w,",6,b29,f3,s3,s3,b1,v2,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4199,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,"6w,",6,b18,f1,f2,f3,s2,f1,f3,zn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,6,f39d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202,"6n,",5,b27,b3,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203,6,f29#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4204,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4205,"6w,",4,b39,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4207,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4209,"4x,",4,b39,b2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210,"4n,",6,b38,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211,4,b29,b2,f1,f3,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4212,"6w,",5,b28,u3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213,6,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4214,6,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4215,4,r38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216,6,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,6,b28,b3,b3,b3,f3,b3,b2,f3,b2,f2,f1,f2,f2,f3,b2,f3,b3,b2,f1,f3,b3,b2,b3,b3,b1w@,,,,,,,,,,,,
4218,"5d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219,6,b29,f2,f3,b3,b3,b2,f3,b3,b2,b1,f2,f2,f2,b3,b3,b2,b3,b3,b3,s1,f1d@,,,,,,,,,,,,,,,,
4220,"6d,",6,b19,f1,f1,f3,s3,s3,s2,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,
4221,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4222,6,f29,f3,b3,b3,b2,f2,f3,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225,6,s29,u3,s2,l3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4226,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4227,4,f27,f1,f1,f1,f3,s3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4228,"4x,",4,b18,f1,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4229,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230,4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4231,"4w,",5,b3,b3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4232,"6w,",4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4234,6,f19d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4235,"4w,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4236,6,f29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237,6,r29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4238,"6w,",5,b38,b3,b3,b2,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239,4,f17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240,4,s27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242,"6d,",4,b28,bn@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4243,"6n,",6,s38,y1,v3,b1,vn@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244,"6w,",6,b28,f1,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4245,6,s29,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4246,"5d,",4,b38,b3,s2,f3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247,"6d,",6,bn@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248,6,f28,b2,b3,b2,f3,b2,f3,b3,b3,y3,zn#,,,,,,,,,,,,,,,,,,,,,,,,,,
4249,"4x,",5,f18,f1,f3,b2,f1,f1,f2,f3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250,"4n,",5,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251,"6e,",5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,6,b28,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4253,"4x,",6,f28,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255,"4n,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4257,"6n,",4,b27,f3,s1,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4258,"6x,",5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260,"6d,",6,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4261,6,f39,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4262,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4263,"6w,",5,b27,f3,b2,f3,b3,b2,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4264,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4265,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4266,"6d,",6,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4267,"6d,",4,f29,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,"4e,",6,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4269,"Q,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,4,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,4,f29,f2,b3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,6,f29,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,6,b29,f3,b2,f3,b2,f1,f2,f2,b3,b3,b3,b2,b1,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,
4275,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,6,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,4,f29,b3,b3,b3,b2,f1,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,6,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,4,f39,s2,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,4,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,"4w,",4,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,6,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,"6n,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,4,b29,h1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,6,f27,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290,"6w,",6,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291,4,b38,b1,f2,b3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,"6w,",6,b28,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,"6g,",5,b29,b2,b2,b2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,6,f29,b2,b3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,6,f39,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,"4x,",4,b37,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,"6d,",6,b38,b3,s3,b3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,6,f39,b2,s2,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,"4d,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,4,b29,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,"6d,",5,b39,s2,s2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,"4w,",5,b27,s3,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,"5d,",6,b39,b2,b2,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,6,f29,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,6,s28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,"6n,",4,b28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,4,f19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,"6w,",4,b38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,6,b29,bn@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,"6d,",6,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,4,b29,b3,s2,f3,s2,f1,f2,s2,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4317,4,f17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,"4w,",4,b28,b1,f1,u3,s3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,6,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321,"6n,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4322,4,b29,f3,b3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4324,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325,4,f27,f1,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4326,"4d,",6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327,4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328,6,f28,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,"4w,",5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,"6d,",5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,4,s29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4333,"4d,",5,b29,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4334,6,b28,f3,b3,s3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4335,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4337,4,f28,f2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4338,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4340,4,f29,bn@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4341,4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,"6w,",5,b1,f3,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,"6d,",4,b3,b3,f3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4344,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4345,6,f29,f2,f1,f2,f1,f2,f1,f1,v3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
