,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
8281,6,b37,b3,b3,b3,b1,f1,f1,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8282,"4d,",5,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,"c4n,",5,f18,f2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8284,4,b38,b1,f2,f1,f3,b3,s3,f1,f1,f3,b3,b2,f2,f2,b2,f1,f3,b1,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,
8285,4,r28,b+1,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8286,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8287,4,f18,f+3,m3,o=2,b2,b2,f1,f1,f+3,m1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8288,"6n,",5,b28,f3,b2,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8289,4,f18,f+3,s3,b1,l3,l3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8290,"6n,",4,b18,f1,r2,b1,f3,b3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8291,"6x,",5,f27,b1,f1,f1,f1,f1,f2,b3,s2,f3,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292,4+,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293,"4w,",5,b17,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8294,"4d,",6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8295,5,f28,b1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8296,4,b38,b3,b2,f+1,l2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8297,"4w,",5,b28,b2,s2,b3,s3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8298,6,f27,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8299,"4n,",6,b28,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,4,b38,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8301,"4n,",5,b18,r1,f+1,f1,v3,m2,o3,m1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8302,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8303,4,r18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8304,c4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8305,"4n,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8306,"4n,",6,f28,f3,b3,b3,b3,b3,b3,s3,b3,b3,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8307,"4n,",4,f28,b3,b2,s2,s2,s3,s3,f3,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8308,4,s38,j+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8309,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310,"4d,",5,b38,s2,b3,b3,b3,b3,b3,b3,b3,s2,f3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8313,4,f17,f+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314,"4n,",4,b28,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8315,4,r28,f2,b2,b3,s3,s2,b1,r2,f3,b3,b3,b2,f3,b3,s3,b3,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
8316,6,r28,f+1,r3,z1,l2,o1,r3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8317,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8318,4,s28,f+1,f1,v3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8319,4,f27,f3,b3,b1,f1,f3,b2,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8320,6,f38,b3,b3,b1,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321,"4w,",4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322,6,f38,b3,b3,b1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323,"6n,",4,f28,b3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324,"4d,",6,f27,b2,f2,b1,f3,b3,b2,f3,b3,f2,f1,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8325,4,f28,f2,b2,f1,f1,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8326,"4d,",4,b27,f1,f3,b2,s;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8327,"4w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8328,6,r27,f+1,l2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8329,4,f;18,f+3,b3,z3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8330,"c4n,",4,b37,b;2,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331,"4w,",5,f38,b2,f1,f1,f3,b3,s,s2,b1,f2,f3,b3,f1,r1,f3,b2,f3,b3,b3,b2,f1,r1n#,,,,,,,,,,,,,,,,,,,,,
8332,6,r28,f3,b3,b3,b3,b3,f3,b1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8333,4,f38,b+1,r1,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8334,"4n,",5,f37,b3,s3,f3,b3,b3,s3,b3,b3,b3,f3,b2,f2,f1,f1,f1,f3,s3,f3,b1,r1,u1,f3*,,,,,,,,,,,,,,,,,,,,
8335,4,f28,f3,s3,f3,b2,f1,f1,f2,f1,f3,b1,f1,f2,b3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8336,"6w,",5,b28,f2,f1,f3,b2,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8337,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8338,"4d,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8339,6,s28,f+2,b1,v3,m3,p3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8340,"5d,",5,b28,f3,b3,b3,s3,b3,b1,r3,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8341,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8342,"c4d,",5,b37,b3,s2,f1,f3,b2,f3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8343,"6w,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8344,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8345,"4n,",5,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8346,"c4d,",4,f28,b3,b3,b3,b2,f1,f2,b3,b2,f1,f3,b3,b3,b1,r1,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8347,"4w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8348,"6d,",4,f28,b3,b3,f1,r1,f1,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8349,6,b28,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8351,6,b28,f3,b3,b3,s1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8352,4,s38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8353,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8354,"4d,",4,b28,f1,f1,f1,f1,f2,b2,f2,s3,b3,b1,r2,f+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8355,4,f28,b+3,s3,z1,f1,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8356,"4w,",c5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8357,4,f29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8358,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,"4n,",5,b37,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8361,6+,s28,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8362,"4n,",5,f37,b3,b1,f3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8363,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8364,"4w,",6,b29,f2,f1,f2,b1,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8365,4,s27,u+3,b3,z1,r-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8366,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8367,"4d,",4,b38,b1,f1,f2,f3,b3,f1,r2,f1,r2,f3,b3,y1,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8368,4,r18,f3,b3,s2,f1,f1,f1,r2,f3,b3,b3,b3,s3,b3,s3,b1,f1,f2,b2,b3,b1,f1,f+3,b2n#,,,,,,,,,,,,,,,,,,,,
8369,"4w,",5,b37,f1,f1,f3,b3,b1,f1,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8370,"4n,",5,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8371,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8372,4,f28,f3,s3,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8373,"4w,",5,f38,b3,b2,f3,y+1,r3,i1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8374,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8375,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8376,"6d,",6,b18,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8377,4,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8378,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8379,6,b28,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8380,6,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8381,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8382,6,b28,f3,b3,f1,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8383,4,b38,b2,f1,f2,f3,b3,f3,b3,b3,b2,s2,b3,b3,b3,s3,b3,s1,f3,b3,b3,b1,r2,b+3d@,,,,,,,,,,,,,,,,,,,,,
8384,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8385,6,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8386,"6n,",5,f39,b3,b1,f1,f1,f2,b2,s2,s2,s3,s3,b2,b+3,s3,z3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,
8387,"6w,",4,b28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8388,4,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8389,"4n,",6,f27,f1,f1,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8390,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8391,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8392,"4n,",5,f37,b1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8393,6,f28,f3,b3,s2,b+3,s2,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8394,"6n,",5,b2,f2,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8395,5,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8396,"6d,",5,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8397,"4d,",4,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8398,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8399,6,f2,f2,f2,s3,b3,b2,b2,b3,b2,b3,b2,b1,f1,f2,f2,f2,f2,s3,b3,b2,f1,f2,f2,f2,f3,b3n@,,,,,,,,,,,,,,,,,,
8400,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8402,"6d,",5,f2,f2,f2,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8403,6,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8404,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8405,6,f2,f2,b3,b3,s+2,f-2,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8406,5,f2,f+2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8407,6,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8408,6,f2,b1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8409,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8410,4,b2,f2,f1,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8411,4,f2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8412,"6+d,",4,b2,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8413,6,b1,f3,b3,b2,b3,b3,b3,b2,b1,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8414,"4n,",5,b3,b2,f3,b2,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8415,6,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8416,"6d,",4,b2,b3,b2,b2,b2,b3,s2,b2,b2,b2,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8417,"6d,",5,f2,f2,s2,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8418,"6n,",5,b2,b2,f3,b1,f2,f2,s2,b2,b3,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8419,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8420,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8421,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8422,4,b2,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8423,5,r2,f-3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8424,6,f2,b2,f1,f1,f3,b2,f1,f2,f2,b1,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8425,4,r2,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426,5+,b2,v2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8427,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8428,5,f2,f2,b1,f2,f2,b2,b2,b2,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8429,"6d,",5,f2,f2,b2,f1,f1,f2,f3,s2,b+3,s2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8430,"6d,",4,b2,b3,b;3,b3,s3,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8431,5,f2,f2,s2,f3,b2,b3,b2,b3,b3,b2,f3,b2,b2,f1,f3,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8432,6,f2,b+3,b2,v2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8433,"6d,",5,f2,f2,f2,b3,b2,b2,b2,b3,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8435,4,r1,f-1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8436,"4n,",5,b2,f3,b3,b1,f2,f2,b2,b2,b2,f2,f1,f2,f+3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8438,"4d,",5,b3,b2,f3,b2,f1,f3,b2,b2,b2,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8439,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8440,"6+n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8441,"4w,",6,b3,b3,b2,b1,f2,f2,b2,b3,b3,b3,b2,s3,s2,b2,f2,f2,b3,s2,f1,f2,f1,f3,b2,b1,f3,b1d@,,,,,,,,,,,,,,,,,
8442,4,b2,f2,f2,f2,f2,b3,s2,f3,b2,f2,f2,f2,f2,b2,y2,f-2,f3,z1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,
8443,"4w,",6,b2,f2,b2,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8444,5,b2,f2,f2,f2,f2,f2,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8445,5,b2,f2,f1,f2,b2,b2,f2,f3,b3,b2,b2,b2,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8446,6,f2,b2,b3,b2,f1,f2,f1,f2,f3,b2,b2,b2,b2,b2,b1,r2,f3,b2,b2,b3,b3,s2,f1,f2d@,,,,,,,,,,,,,,,,,,,,
8447,6,b2,f3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8448,6,f2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8449,"6d,",5,f1,f3,s2,f+1,f2,v2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,"6d,",5,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8451,6,b2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8452,"6n,",5,b3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8453,4,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8454,"4d,",6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8455,4,f1,f2,f2,f2,b2,f+3,b2,u^1,f-2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8456,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8457,"6d,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8458,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8459,"4n,",5,b2,b3,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8460,"6+d,",5,f3,b;2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8461,5,f2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8462,"4d,",5,b2,b2,b2,b3,b2,b3,b2,f2,f2,b3,b2,b3,b1,f1,f3,b2,b2,b3,b2,f2,f2,f3,b2,b3,s#,,,,,,,,,,,,,,,,,,
8463,"6n,",5,f2,f2,f2,f3,b2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,4,b2,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8465,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8466,"6d,",6,b2,f+3,b2,v1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,"6d,",5,b2,f3,b3,b2,b2,b2,f2,b2,b2,b3,b2,b3,b3,b2,f1,f1,f1,f1,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,
8468,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8469,4+,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8470,4,f2,f+3,s3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8471,4,b2,f2,b3,b2,b2,f2,f2,f1,f2,f3,b2,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8472,4,f2,f+1,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8473,"6d,",4,b2,b2,f2,b3,b3,s+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8474,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8475,6,f2,f2,f2,b2,f3,b3,s2,f+2,b2,z2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476,"6n,",4,f2,f2,b1,f1,f1,f2,f3,b2,s2,f2,b2,f2,f3,b2,b3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
8477,"4n,",4,b3,b2,f1,f1,f3,b2,b+1,f2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8478,6,b2,f2,f2,f2,b3,b2,b2,f2,f2,f3,b2,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8479,"6n,",5,b3,b1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8480,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8481,5,b2,f2,f2,f3,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8482,"6n,",5,f2,b3,b2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8483,6,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8484,4,f2,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8485,"6d,",5,b2,f1,f1,f2,f2,f3,b2,b3,b2,b2,b2,b2,b2,b2,b2,b2,f2,b2,b2,f2,b2,f2,f2,b2,f2,b3,b2,b3,b3,b3,b3,b1,f3w@,,,,,,,,,,
8486,5,f2,b2,b2,b3,b2,f3,b2,f2,f1,f2,f;2,f2,b2,b2,f2,f2,b2,b1,f3,b2,b3,b2,f2,f2,f2,b2,y1,v3w@,,,,,,,,,,,,,,,,
8487,6,r2,f+2,f2,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8488,6,s3,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8489,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8490,"6d,",5,f2,f2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8491,4,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8492,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8493,"4d,",5,b2,b3,b3,b1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8494,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8495,4,b1,f+2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8496,"6n,",6,b2,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8497,"4w,",5,f2,f2,b2,f2,f1,f3,s3,s2,f1,r2,f+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
