,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
2167,4,r38,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,"6x,",4,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,"6w,",5,f37,u-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,"4d,",5,f28,f37,b38,f17,f18,b29,b39,f29,b38,f38,b38,f29,f39,f29,f18,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,6,r39,f39,b38,f17,f17,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,6,s1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,4+,b2,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,4,f39,f+37,b3,v27,f3,v2,z=3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,4+,b3,v1^17,r-3,v29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,6,r37,b-1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,"4d,",4,f28,b19,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,4,b29,b39,f38,b19,b29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,"4d,",5,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,6,r19,b+38,m2,o=38,m3,o19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,6,b29,f37,b29,f27,b+19,b3,z38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,4+,b3,v27,f-28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,"4d,",5,f29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,4,b18,f39,f39,b18,b18,f39,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,6,f29,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,"4x;,",4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,"5d,",6,b37,f39,b38,f37,b39,f17,f18,b29,b28,f39,b27,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,4,b38,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,4,f28,f39,b29,b38,b37,f+18,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,4,b37,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,"4n,",5,f28,b29,b28,f38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,5,f28,b+29,f1,z^1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,"4d;,",4,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,6,f27,f+19,b1,v18,m1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,6,b17,u-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,4,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,"4n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,4+,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,"4d,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,"4n,",4+,f37,i17,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,"4n,",4d;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,4,f37,b+38,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,4,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,4+,f3,z^37,f-3,z19,t2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,6,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,4,b38,f19,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,4,f18,b+39,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,4+,b3,v29,l1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,6,b28,u17,f-19,m1,o38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,"6n,",4,b38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,4,b39,f3,s3,f3,b2,z1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,"6d,",6,b27,b2,b2,f;1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,4,f29,b3,s3,s3,s2,f1,f2,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,6,f39,b2,f1,f3,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,6,b28,b3,b3,b2,f3,b2,f3,b2,b2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,4,b39,b3,b3,b3,b3,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,4,f18,f1,f1,f2,f2,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,"5d,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,"6n,",5,b29,b3,b3,b3,b2,b2,b2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,"6w,",4,b38,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,6,b28,f1,r2,z3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,6,f28,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,"6n,",5,b27,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,6,f19,f2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,"6n,",5,b29,f3,s2,u-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,4,b3;7*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,6,b38,b3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,6,b28,f3,b2,f2,b2,b2,f3,b2,b3,b1,f1,f3,b2,b3,b2,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,"4w,",4,b37,b3,b3,b2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,"4d,",6,f28,y1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,5,b28,f3,b3,b3,b3,b2,f2,b2,f2,f2,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,4,f28,f1,f1,f-3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,6,f28,f3,b2,f1,f1,f2,b2,b3,b2,f2,f2,f3,b1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,5,b27,b2,b2,b1,f2,b3,b2,b2,f1,f1,f1,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,"4d,",5,b37,b2,b2,b2,f1,f1,f2,b2,b1,f2,b3,b3,b2,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,4,f29,b3,b2,b1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,6,f29,f1,f3,b3,b3,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,6,b27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,"6w,",5,b39,b3,f3,b3,b3,b3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,4,f27,f2,b3,b2,f3,b2,b3,b2,f1,f1,f1,f2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,4,b37,s+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,6,b27,f3,b2,f3,b3,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,"4n,",5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,"6x,",5,b29,f2,b3,b3,b3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,6,f29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,5,b17,f-2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,4,b28,f1,f2,f2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,"4n,",5,f39,b3,b3,b2,f2,f2,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,6,f28,f2,b2,b2,f1,f2,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,5,f38,b3,b3,b3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,4,f39,b2,f;3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,6,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,"5d,",4,b37,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,"4w,",5,b27,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,4,b28,b2,f2,f1,f2,f2,b2,b2,f1,f2,f2,b3,b2,b1,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,"6n,",5,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,4,r28,f3,b3,b3,b3,b3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,6,f39,b2,b2,f2,f2,f3,b3,s3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,"4d,",6,b28,b2,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,"5d,",5,b27,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,4,f38,b2,s2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,"6n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,"6n,",5,b29,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,"5d,",4,b28,f1,f1,f2,f3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,6,b28,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,"4w,",5,b28,f3,b3,b2,f2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,4,f29,f2,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,"6d,",5,f28,b2,f2,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,"4n,",5,f28,f3,b2,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,6,b28,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,"6w,",4,b39,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,"4d,",5,b29,b3,b2,f3,b2,f;3,s3,f1,f3,s3,s3,y3,b-3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,"6d,",5,b37,b1,f1,f3,b3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,6,b29,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,4,f29,b3,b3,b3,f1,r2,f3,b3,f3,b2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,"6w,",4,b28,b2,f2,f1,f2,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,"6n,",5,b18,f2,s2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,4,b29,f3,b2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,4,b39,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,"4w,",4,b28,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,"4d,",5,f1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,6,f19,f2,b2,b3,b2,f;3,s3,f3,s2,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,"6d,",6,b19,f1,f1,f3,b3,b3,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,"4n,",6,b29,f3,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,"5d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,6,b39,b1,f2,f2,b3,s3,b3,b2,b2,f1,f2,b3,s3,f3,s3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,"5n,",5,b29,b2,b2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,4,b37,b3,b3,b2,b3,b2,f3,b2,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,4,r38,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,4,f2,k3,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,6,b38,y1,u-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,"4w,",4,b28,f1,f3,b2,b3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,5,b28,f1,r2,s3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,4,b29,b3,y1,f-3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,4,b38,b3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,6,f29,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,4,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,"4w,",6,b29,f2,f2,f2,f2,f2,f2,f2,f3,b2,b1,f2,b3,b3,b2,f2,b2,b3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,
2343,6,f38,b3,y3,b-3,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,4,f29,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,4,f17,f3,b2,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,"4w,",5,f27,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,6,f39,b3,f3,b3,b1,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,"6d,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,6,f27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,"4d,",4,b29,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,4,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,"4n,",4,b37,b2,b3,b3,b2,b3,b2,f3,s1,f1,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,"6n,",6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,6,f28,b3,b2,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,"6d,",5,f38,s3,u1,f-1,v3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,6,b29,f3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,"4n,",6,b29,b3,z1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,4,b37,b3,b2,f3,b1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,"4d,",5,f29,f3,s2,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,6,f38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,5,f28,f2,b2,f2,f2,b3,b3,b2,b3,b2,b3,b2,b3,b2,b1,f2,f1,f2,f+3,s3,b-1,l2*,,,,,,,,,,,,,,,,,,,,,,
2367,4,b39,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,6,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,5,b29,b2,f1,r2,r+3,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,6,b28,f3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,6,f28,f2,b1,r2,f+1,f1,h3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,6,b27,f3,b3,b3,b3,s3,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,"4n,",5,f18,f1,f1,f2,b3,s3,s1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,6,f18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,6,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,6,f28,f1,f3,b2,f3,b3,f1,f1,f1,r3,f1,f1,f1,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,"6w,",4,f39,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,4,b38,f38,b28,f18,f29,f29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,"4n,",5,f27,f27,b39,b39,b38,s38,f39,s37,f+19,l1,o37,m1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,"6d,",5,b19,l27,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,4,f29,b29,f17,f17,u+17,r-3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,4,f18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,6,f29,b39,b19,f27,f19,f18,f28,b29,f39,b38,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,"4n,",5,b29,f39,b39,b38,b38,s37,b38,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,"6n,",5,f29,f19,f18,f27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
