,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1580,6,f37,b+2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,"4w,",4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,"5d,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,6,b27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,"6w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,"6n,",4,b27,f;2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,"6d,",4,f37,s2,b3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,"6w,",5,b38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,6,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,"4n,",5,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,"6n,",6,f39,r3,b-3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,"6d,",4,b27,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,5,b28,b3,s3,b3,s3,b1,f3,b2,f3,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,4,b29,f3,s3,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,"6d,",4,f19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,4+,b2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,4,f38,f+3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,"4w,",4,b39,b2,f+3,b2,o1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,4,f17,f-3,b3,z3,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,6,f28,f1,f1,f2,f2,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,4,f28,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,4,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,"6d,",5,f37,s3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,6,f29,f2,f2,b3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,6,b27,b3,b3,b1,f2,f3,s2,f2,f2,f2,s2,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,"4n,",4,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,"4n,",4,b39,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,"4w,",5,b28,b2,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,"4n,",6,f29,f2,b3,s2,f3,b3,b1,f2,f1,r3,b3,s2,f2,b2,f2,s2,f3,b1,f1,f2,f+3,s3n#,,,,,,,,,,,,,,,,,
1616,6,b28,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,"4w,",5,b27,f+1,f3,z3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,6,f27,f+2,b2,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,4,b19,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,"6d,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,"5d,",6,s+28,b2,z3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,4,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,4,f29,f2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,"4w,",4,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,6,b29,f3,s1,v;1,f-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,6,f29,f3,b+2,b2,v2,m2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,4,b28,f;1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,6,b29,f1,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,4,b28,b3,b1,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,"6d,",6,b18,f2,b2,b2,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,"4w,",6,f28,f2,f2,f3,f1,f1,f2,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,"5d,",6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,"6d,",5,b29,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,"6d,",5,f37,s3,f2,b+2,b2,z2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,6,b28,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,"6w,",6,f37,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,4,f18,f3,b2,f1,f2,f1,f3,b2,b2,f1,f1,f+3,b2,z1,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,
1644,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,5,f29,f2,f+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,"6d,",6,b29,f2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,"6n,",5,b29,f3,b2,f;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,6,b28,f+3,m2,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,6,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,6,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,"6w,",4,s39,b3,f2,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,"6d,",4,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,4+,b2,z3,b1,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,"4w,",6,b29,f2,f2,f1,f1,f1,f1,f1,f2,s2,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,4,b38,f1,f2,v3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,"6d,",6,b27,s3,b3,b3,b3,f3,b2,f+1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,5,b18,f2,b2,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,"4d,",4,b38,s2,f3,b2,f2,s2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,4,f28,f+2,b2,z2,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,"4d,",5,b37,s3,b3,s3,b3,s2,f3,s2,b3,b3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,4,f27,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,"4n,",6,f28,f+3,s1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,"6d,",6,f27,b+3,b3,z3,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,"4n,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,6,b27,f3,b3,b2,f2,f2,b2,s2,s3,s3,s2,s2,s2,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,
1673,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,5,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,"6d,",6,b29,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,4,b37,b-1,l3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,6,f28,f1,f2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,"6w,",5,b27,f+3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,6,f28,f1,r1,f-1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,"6d,",5,r29,f+3,b3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,4,b37,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,4,b37,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,"4w,",6,b28,f2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,"6d,",4,b28,f1,f2,b3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,6,b39,b3,b2,b2,f3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,"4d,",5,b29,f2,f1,f;1,f1,f3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,6,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,6,f29,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,"c4n,",6,b29,b38,b29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,"6n,",5,b18,f19,f18,r3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,5,b27,f29,f27,f+39,b3,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,"6+d,",4,b38,b39,b38,b29,f28,f19,f18,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,6,b27,b28,f19,r27,u-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,"4n,",5,f28,b39,b38,b29,f19,f39,s28,f+19,f1,v^3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,6,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,6,s19,f17,f27,b29,b28,b39,b39,b18,f19,f28,f28,b28,b28,f+19,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,
1709,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,"5n,",6,b39,b18,f29,f18,f19,f29,b39,s38,f18,f18,f39,s37,s19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,
1711,4,b19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,4,f17,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,"6w,",4,b28,b38,b37,s38,b39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,4,b!1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,"6n,",5,b29,b39,b29,b38,b39,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,"5n,",6,f27,f18,f19,f19,r28,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,"6n,",4,b29,f38,b38,b39,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,"c4w,",4,f28,b39,b38,b39,b38,b+37,b3,z19,f!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,5,b29,f29,f19,f18,f19,f29,f28,b39,b38,b39,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,"4+n,",4,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,"6d,",c5,b27,f29,b19,f17,f18,f18,f17,f18,f19,f28,s38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,"6d,",4,b38,b18,f17,f18,f38,b38,b18,f19,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,"4n,",4,f18,f28,f18,f18,f38,b29,b39,b39,b38,b19,f18,f29,b39,b28,s38,b29,b18,f39,b38,b19,f1n#,,,,,,,,,,,,,,,,,,
1726,6,f18,f38,s39,b38,s37,f+39,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,c4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,4,b27,f+19,f3,z^27,b-2,z29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,4,f29,b29,b29,b38,b39,b18,f17,f19,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,c6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,4,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,4,b29,f17,f19,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,4,f29,f19,f27,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,"4w,",4,b39,b38,b39,b18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,"c6d,",5,b29,b37,s39,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,"6x,",5,b29,f38,b19,f18,f29,b39,b27,b37,s39,f19,f19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,"5d;,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,4,f28,f18,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,4+,f2,z^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,5,b38,b28,b38,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,6+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,"6n,",4,f17,f39,s39,f37,s38,b39,b28,f19,f18,f39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,6,b+38,s1,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,"4d,",5,b38,b19,f27,b+38,s3,z!1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,"6d,",4,f28,b29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,"6w,",5,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,"5d,",5,b28,f27,b39,b27,b39,b27,b29,b29,f39,b38,b39,b38,b39,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,
1752,"6n,",4,b29,b27,b28,b29,b38,b38,b38,s38,b28,b19,f19,f18,f19,f19,f29,b38,b37,s38,b39,b38,b39,b1n@,,,,,,,,,,,,,,,,,
1753,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,4+,b2,v18,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,5,b19,f28,f39,b28,f28,f28,f38,b19,f19,f19,f39,b39,b38,s39,b39,b38,b38,s39,b37,y3n@,,,,,,,,,,,,,,,,,,,,
1756,"4n,",4,f29,f18,f27,f38,b39,b38,s19,f18,f18,f27,s37,s28,s19,f18,f18,f18,r3w@,,,,,,,,,,,,,,,,,,,,,,
1757,"4w;,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,5,b29,b29,b29,b29,f19,f19,f29,b18,f18,f39,s29,f19,f29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,"4n,",5,b39,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,"4n,",5,b39,b28,s29,b38,b39,b39,b39,b37,y17,f-39,b2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,"5n,",6,f!1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,4,f29,f39,b18,f19,f18,f18,f18,f39,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,"6n,",4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,"4x,",5,b19,f28,f39,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,"4d,",4,b28,b19,f17,f17,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,4+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,"6d,",4,b38,b29,b38,b39,b38,b39,b38,s29,b29,b29,f39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,"4x,",5,b28,b39,b38,b19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,"4w,",4,b39,b37,f28,f19,f19,f29,b+39,b2,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,"4x,",c6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,"5d,",5,b37,y17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,4,b37,y+37,b-1,v28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,4,r19,f17,f;3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,6,s!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,4,s39,f39,b29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,5,s28,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,4,r27,b+39,b3,z^17,f-1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,6,f18,f29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,5,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,6,f28,f29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,"6d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,4,b37,b38,b38,b28,b39,b39,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,6,b37,b+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,"4+w,",4,b38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,"4w,",5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,"6x,",4+,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,"4d,",6,b29,b39,b3,b39,b39,b38,b39,b39,b37,s19,f38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,6,f28,f!2@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,6,s38,s17,u-37,b-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,"4d,",5,b28,f19,f28,f19,f18,f+39,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,"6d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,4,f18,f39,b28,b38,b38,b19,f18,f17,f18,r18,f38,s39,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,"4d,",5,b29,b39,b38,b39,b29,b28,b38,b39,b28,s38,b38,b38,b38,b19,f18,f38,s17,f1w@,,,,,,,,,,,,,,,,,,,,,
1800,"4x,",c6,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,6,f29,f39,"b1n@,", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,"4n,",5,b38,b39,b38,b39,b28,b38,b27,s39,b39,b29,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,"4d,",4,f17,f18,f18,f38,b28,f18,f17,f18,f17,f29,s38,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,"4d,",4,b+3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,"6n,",6,f29,b29,f19,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,6,s28,u37,s-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,4,f19,f38,b39,b28,b29,f37,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,6,f27,f18,f29,f18,f19,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,"6n,",6,b39,b38,b29,s38,b37,s+37,s1,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,4,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,6,s39,f18,f;29,f39,b38,b39,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,"4w,",5,b39,b39,s38,b39,b39,b39,b37,b38,s38,b38,s39,b28,s19,f39,s38,b38,s3n@,,,,,,,,,,,,,,,,,,,,,,
1815,"4x;,",5,f19,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,6,f28,f37,b39,b29,f18,f39,b27,b29,f18,f17,f29,f39,b37,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,6,r19,f+39,s3,z1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,5,f29,f28,f29,b29,f29,f38,b38,b37,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,6,f!2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
