,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
8957,6,b28,f38,b37,f39,b27,b+19,f3,v38,s37*,,,,,,,,,,,,,,,,,,,,,,,,,,
8958,"4d,",5,f28,b18,f19,b28,f38,f;38,f38,f39,s28,f18*,,,,,,,,,,,,,,,,,,,,,,,,
8959,6,b38,f37,b37,f27,f17,b18,f29,f29,s18,f19*,,,,,,,,,,,,,,,,,,,,,,,,,
8960,5,b29,b18,f18,b18,f17,s27,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8961,4,b17,f19,b39,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8962,4,f38,f+28,b1,v^27,b-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,"6w,",4,b18,f27,f38,f17,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8964,6,b28,f+18,s2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,6,b27,f38,b17,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8967,"6d,",6,b28,f37,b39,f38,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,4+,b2,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8969,"6n,",5,f19,b19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970,4,b18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,5,b39,f17,b17,f17,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972,c4,b28,u17,s-3,z=1,p17,f29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8973,"4w,",5,f38,f18,b19,f18,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,4,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8975,5,f37,f38,f38,f18,b18,f17,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,4,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,6,f28,f2,b2,f3,b3,b3,b1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
8978,"6n,",5,f18,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,4,f29,f3,f3,b3,b2,f3,b2,f1,f1,f;3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,
8981,6,f38,b3,b3,f3,b3,b3,b3,b3,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,
8982,"6d,",6,f28,f3,f1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,4,s38,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8984,"6d,",5,f28,f3,b2,f1,f1,f3,s2,f+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,
8985,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,"6d,",5,b39,b2,f1,f2,f1,f1,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,"6d,",4,b38,b3,b3,b3,f3,b3,b2,f3,b3,b;3,b3,b1,f3,b3,b1,f1,f1,f1,f3d@,,,,,,,,,,,,,,,
8988,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,"6n,",6,f38,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,4+,m28,o3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,4+,s18,o3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8993,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,4+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8995,4,f29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,4,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,"4n,",4,b38,f3,s1,f1,r2,u3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,4,f18,f3,b3,b1,f1,f1,f3,b2,b3,b3,s3,s+1,f3,z3,b1,v2,f-1*,,,,,,,,,,,,,,,,,,
9000,"6d,",4,b38,b3,f3,b3,f1,r1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,"4w,",4,f38,s3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,6,f38,b2,f1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,"4w,",6,b38,b3,b1,f1,f+3,b2,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,c4,f28,f+3,m3,o3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,"4w,",4,b37,f3,b2,f+1,l1,o1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,"6n,",4,f18,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,"4n,",4+,b37,z2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,4+,l28,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,"4n,",4,b38,b3,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,6,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,5,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,4,b37,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,"6n,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,6,f19,f2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,4,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,"6w,",5,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,4+,b28,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,6,b28,j3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023,"4d,",4,f28,f3,b3,b3,b3,f3,s2,f+3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,
9024,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,4+,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,"6n,",6,b28,f3,b2,f3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,"4n,",4,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,"6n,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,6,f18,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,4,b38,b3,f;1,r1,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,6,b;28,b3,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,"c4n,",4,b38,b3,f3,b3,f3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,6,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035,"6d,",4+,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,6,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9038,"4n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9039,5,b38,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9040,6,s18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,4,b28,f3,b2,f2,b3,b3,b3,b2,f2,f1,f1,f3,b3,b3,b3,b3,s3,b3,b2d#,,,,,,,,,,,,,,,,
9042,"6d,",6,b27,f2,b2,f1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,6,f38,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9044,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,6,f38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,6,b28,f3,b3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,"4w,",4,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,6,b27,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,"4d,",4,b37,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,"6n,",6,f18,f1,f1,f2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,"4x,",4,f28,f3,b2,f1,f3,b3,s3,s+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,
9052,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,"4d,",5,b28,f1,f2,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9054,"4d,",4,b38,b3,f3,f3,b3,b3,f3,s1,f1,r2,f3,b1,f1,u3*,,,,,,,,,,,,,,,,,,,,
9055,"4n,",5,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9056,4,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,6,b27,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9058,4,b38,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9059,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,4,b38,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9063,6,s37,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9064,"c4n,",4,b37,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9065,4,f17,f+3,m2,o3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,6,f27,f+;3,l3,o3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9067,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9068,6,f27,f1,f1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9069,6,b27,f1,f2,f1,f1,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9070,"6w,",4,b37,b3,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9071,"6d,",6,b38,b3,b3,b2,f1,r1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9072,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9073,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,6,b37,b+2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9075,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9076,5,b28,f1,r2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9077,4+,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9078,4,f17,f3,s3,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9079,"6d,",5,b37,b3,b3,f1,f1,f2,b2,b2,f3,b3,f3,b2,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,
9080,"5n,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9081,"6w,",5,b29,b2,f3,b1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9083,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9084,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,6,f28,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9086,"6n,",4,f18,f3,b3,j+3,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9087,"6w,",4,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9088,"4d,",5,b18,f3,b3,f3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9089,4,b37,s3,f3,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9090,"6d,",4,f18,f3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9091,4,b28,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9092,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9093,4,b38,f3,s1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9094,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9095,5,b37,f3,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9096,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9097,"6d,",4,b37,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9098,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9099,4,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,4,f17,f+;3,m2,o1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9101,6,f38,f3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9102,"4n,",6,f18,f1,f2,b3,b1,f1,r2,f1,r3,f+1,l2,o2,f2,f3,s3,f3,b1*,,,,,,,,,,,,,,,,,
9103,"4d,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9104,"6w,",6,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9105,4+,m29,o1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9106,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9107,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9108,"6d,",5,b38,b3,b1,f1,r,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9109,"4w,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9110,4,f18,f1,f2,b+3,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9111,"4n,",4,b18,f2,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9112,4,f17,f2,b2,f+1,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9113,4,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9114,6,s27,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9115,"4d,",4,b38,b3,f3,b3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9116,"4x,",4,f28,b+3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9117,6,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9118,"6n,",6,b17,f1,f1,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9119,"4d,",4,b37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9120,4,f28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9121,4,b28,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9122,"6n,",6,f18,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9123,4,b37,b+1,f3,z3,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9124,6,b28,b2,b1,f1,f3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9125,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9126,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9127,4,b38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9128,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9129,4,f27,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9130,"4w,",4,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9131,5,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9132,4,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9133,c6,b28,f1,f1,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9134,4,f;17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9135,"6d,",4,b38,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"6n,",6,b29,f3,b3,b3,b3,f1,r2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,4,f28,f3,b2,f3,b1,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9138,6,s38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9139,c6,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9141,4,b38,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142,4,f37,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9143,4,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144,6,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9145,"4d,",4,b37,b1,f2,f3,y1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9146,6,s28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,6,f37,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,"4n,",4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,cc4,b37,b3,b3,f3,b3,f1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
9150,6,b38,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9151,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9152,"6n,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9153,"4d,",4,b37,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,6,f38,f1,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9156,6,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,"6n,",4,b38,b2,f1,r1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9158,6,b28,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,"4w,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9160,4,f28,f3,s3,f3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,4,b38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,6,b28,f3,b2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,"6n,",4,b28,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,5,b28,f1,f2,b3,b2,u3,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,4,b38,f1,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,5,b28,f+3,s1,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,"6n,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9168,4,f28,f2,b3,s3,s3,s2,f3,s3,f3,s1,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,
9169,"5d,",4,b28,f3,b3,b3,b2,f1,f1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,
9170,4,f38,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,4,s27,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9173,"4n,",6,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9174,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,"6d,",6,b18,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9176,"6d,",6,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9177,"c4d,",6,b29,f2,f3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9178,"6n,",6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9179,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9180,"4w,",4,b38,b3,b2,f3,b3,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181,"4n,",4,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182,"4w,",4,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9183,"6d,",6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9184,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9185,6,b38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9186,6,b28,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9189,5,b38,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9190,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9191,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9192,"4d,",4,b37,b3,y3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9193,4,f18,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9194,5,b38,f3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9195,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9196,6,b27,f3,s2,f+1,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9197,6,f18,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9198,4,f37,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9199,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,4,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9201,5,b27,f1,b2,f1,b1,f1,b3,b3,f3,b+1,m3d#,,,,,,,,,,,,,,,,,,,,,,,,
9202,6,b28,f3,f3,b3,f3,s1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9203,"6d,",5,b38,f2,b2,f3,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9204,4,b39,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9205,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9206,6,r28,f1,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9207,6,b38,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9208,"4n,",4,b37,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,4,f18,f3,s3,f3,b;2,f1,f1,f2,b3,f3,b3,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,
9210,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9211,"4n,",5,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212,4,b18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213,"4n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214,"6n,",6,b27,f1,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215,"4n,",4,b38,f3,b2,b2,b1,b2,f1,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
9216,6,b29,f3,b3,f3,b3,u1,u1,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217,5,f28,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218,4,f28,f2,b3,f3,b1,f2,f3,f3,b3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,
9219,4,b18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220,"6d,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221,"6d,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222,"5d,",4,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223,"4d,",4,f38,b3,f2,f1,b1,f1,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9224,6,b28,f1,f1,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9225,"6n,",4,b37,f3,s1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9226,6,b18,f1,f1,b3,b+3,r2,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9227,4,b28,b2,f1,b2,f3,f3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9228,5,f18,f3,s2,f+3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9229,5,f28,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9230,6,s38,f3,b3,f3,b3,f1,f1,b1,f2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,
9231,4,b28,f3,s1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
