,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
9002,4,f2,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,5,b2,b1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,5,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,c4,f2,f2,b3,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,"5n,",5,b3,b2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,6,b1,f1,f3,s2,f3,y2,f2,l2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,"4n,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,"4d,",5,b38,s38,b37,s29,f19,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,4,f38,s39,b37,s39,f38,b39,f38,b39,b38,f3!@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,6,s27,f38,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,4,s37,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,4,f29,f38,b37,f28,b38,b39,b37,f+37,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,5,b29,f29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,c4,b28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,"6d,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023,"c4n,",5,b38,s38,f19,f29,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,"5n,",5,b37,s28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,"4w,",5,b28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,4+,s3,v^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,"4x,",6,b27,f37,s39,f38,b39,f29,f29,f39,b38,b39,s38,f38,s3,v17,f1n#,,,,,,,,,,,,,,,,,,,,,
9028,"5d,",5,b39,b27,f19,f29,f37,s38,f19,f19,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,4,f28,f38,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,6,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,5,f28,f39,b38,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,6,f28,f+38,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,"6n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,"4n,",4,b37,f38,s19,f38,b37,s38,b38,s39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035,6,s28,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,4,b28,f27,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,"5n,",6,b38,b38,s38,s38,s39,f39,b38,f38,b39,b37,s38,f39,b18,f19,f3w@,,,,,,,,,,,,,,,,,,,,,
9038,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9039,4,f1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9040,"6n,",6,f39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,6,s38,f39,b37,f18,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,"6n,",5,b39,s38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,4,s39,f38,s29,f+18,f27,i3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9044,"4n,",5,f39,s39,f18,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,"4n,",5,b38,f38,y17,f-19,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,"6n,",5,b38,b37,s29,f18,r29,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,"c4n,",6,f39,f38,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,"4d,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,4+,s3,z19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,5,b39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,5,f29,f38,b37,b28,f38,b39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,4,s29,f38,b29,f38,b29,f39,b38,f19,f18,f28,b29,f38,b28,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,
9054,"6d,",6,b39,b39,b29,f28,b29,f;38,b28,f38,s38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,
9055,"6w,",5,f29,f28,f38,b37,b29,f37,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9056,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,"6w,",6,b38,s39,b39,b39,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9058,4,b38,f28,f19,f39,s3,z^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9059,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,"5n,",5,b17,f39,b39,f39,b38,f38,b37,b37,s39,f39,b37,b39,b38,f29,f38,b2d#,,,,,,,,,,,,,,,,,,,,
9061,4,s19,f18,f19,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,4,f19,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9063,"4n,",5,b37,s38,s38,f38,b18,f29,f38,b39,b38,b19,r28,f39*,,,,,,,,,,,,,,,,,,,,,,,,
9064,6,b29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9065,"4x,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,"0e,",5,b29,f38,b38,f1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9067,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9068,"4w,",5,b39,f37,s29,f38,b38,f37,s38,s38,f39,b38,f38,b29,f38,b37,f38,b38,b3n@,,,,,,,,,,,,,,,,,,,
9069,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9070,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9071,6,s28,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9072,6,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9073,5,f28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,"5d,",5,b29,f38,b18,f28,y+17,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9075,4,r1,j17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9076,"4w,",5,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9077,5,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9078,"4w,",6,f28,f38,b38,f29,f17,f1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9079,4,r2,j=38,b37,s38,f38,b18,f18,f38,b29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9081,6,s37,s+39,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,"4n,",5,b28,f37,b38,b39,s38,b38,b39,b28,f19,f29,f38,s29,u+37,s-1w#,,,,,,,,,,,,,,,,,,,,,,
9083,5,b17,f17,f29,b27,f+18,f1,v37,b-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9084,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9086,6,s3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9087,"4w,",6,f39,s38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9088,6,b27,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9089,6,r39,f38,b29,f18,r37,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9090,5,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9091,5,b37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9092,"4n,",5,b27,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9093,4+,b37,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9094,"5d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9095,4,b38,f39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9096,"4w,",5,b39,b39,b37,b38,b39,b39,f29,f38,s391,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,
9097,5,f19,f38,s39,f39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9098,"6w,",5,f1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9099,"6d,",5,b37,s38,f37,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,4,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9101,"6w,",5,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9102,6,b18,f39,b39,b29,f39,b39,b38,b38,b37,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
9103,5,b28,f+39,s3,z19,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9104,"6w,",5,b38,b29,f38,b39,b39,b28,f18,f38,b38,b39,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,
9105,"5n,",5,b29,b19,f18,f+39,m38,o18,l1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9106,"4w,",4,b38,b29,f38,b28,f38,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9107,5,b29,f39,b37,s39,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9108,4+,s3,v37,m+39,b;2,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9109,"4n,",5,b27,f+39,b2,v2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9110,"4n,",6,f39,b38,f39,b38,f38,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9111,"4x,",5,f29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9112,5,b37,b29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9113,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9114,"c4d,",4,b38,b38,b19,f17,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9115,"4x;,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9116,6,f29,f29,f38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9117,"6d,",5,b29,b28,f18,f18,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9118,"4d,",5,f37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9119,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9120,"5n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9121,5,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9122,6,f38,b38,b19,f19,f39,b28,f18,f28,f28,b29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,
9123,"6d,",5,b39,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9124,"4d,",5,b39,b37,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9125,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9126,"4n,",5,b28,f39,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9127,6,b29,f38,b39,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9128,"5d,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9129,4,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9130,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9131,"4n,",6,b38,s38,b38,b29,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9132,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9133,"4n,",5,b28,b29,f18,f18,f38,s39,b19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9134,"6w,",4,b38,b19,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9135,"5n,",5,f19,f39,b17,f17,f+38,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"5n,",c4,b39,f39,b19,f39,b38,b38,b18,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,"6n,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9138,c6,f28,f39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9139,4,r28,u+17,f-3,z37,b-1,v2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,c4,s37,f-18,l3,o38,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9141,"6x,",4,f28,f38,m29,f38,b29,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142,"4n,",5,b37,b37,f38,b38,b19,f19,f39,b38,b38,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
9143,6,s2!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144,6,f37,y17,r-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9145,5,b37,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9146,"4d,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,5,f19,f38,b38,b;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,4+,s3,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,6,b28,f38,b39,f19,f19,f28,b28,b28,f19,f18,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,
9150,5,f1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9151,"5n,",5,b27,f38,s;37,f+19,f1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9152,"4d,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9153,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,"6n,",4,b37,b18,f18,f18,r38,b+38,b3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,"4n,",5,f28,f19,f28,f19,l3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9156,4,s3,j38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,6,b1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9158,"4w,",5,b29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,4,b29,f29,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9160,"6w,",5,b27,f+39,m27,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,6,f38,b29,f29,b28,f39,b;37,b-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,5,f27,f+39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,"5d,",5,b38,b;37,s-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,6,s37,b+19,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,5,f39,b39,b38,b38,b38,b39,b38,f38,b39,b38,b39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,
9166,4,f29,f38,s+38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,"4d,",4,b38,b37,s38,f18,f19,f38,s38,b39,b38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
9168,"5d,",4,f29,b27,f+39,m39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9169,"4n,",6,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9170,"6n,",5,b29,s27,f19,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,4,b29,f19,f37,s37,s3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9173,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9174,5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,"5d,",6,b39,b38,f38,b39,f29,f37,s29,f38,s39,f19,r28,f+38,m2d#,,,,,,,,,,,,,,,,,,,,,,,
9176,"6d,",6,f39,b29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9177,4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9178,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9179,4,b28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9180,6,b19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181,4,s37,f-3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182,4,f38,s37,s+38,m39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9183,4,b37,f19,f28,f19,r37,s+38,m38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9184,"6w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9185,"6n,",5,f39,s38,f38,b39,f38,b37,b38,b39,b38,f39,b29,f19,f28,f18*,,,,,,,,,,,,,,,,,,,,,,
9186,5,b19,f38,s39,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188,6,s2,j38,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9189,4,s2,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9190,"4n,",4,f28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9191,"6n,",5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9192,"6d,",4,f27,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9193,"4n,",4,s39,f3,b3,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9194,"4n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9195,"6d,",6,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9196,6,b17,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9197,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9198,"4x,",6,s28,f1,f2,s3,f3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9199,4,b28,f1,f2,f3,s3,f3,b2,b3,f1,r!#,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,"4d,",6,f+38,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9201,"6d,",4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9202,c4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9203,"6n,",4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9204,4,f17,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9205,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9206,"4n,",4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9207,"c4n,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9208,"6n,",6,s39,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,"6n,",4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9210,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9211,"6d,",5,b27,f3,s2,f1,f1,f3,s3,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212,"6w,",6,f27,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213,"4w,",6,s27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214,"4n,",5,b28,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215,4,f18,f+3,s1,o2,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9219,"4w,",4,s1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221,"6n,",4,b37,b3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222,"6d,",6,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223,"4n,",4,s29,f1,f1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9224,"c6d,",5,b27,f3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9225,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9226,c6,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9227,"4n,",6,s38,f3,s2,j=+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9228,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9229,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9230,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9231,"6d,",5,b29,b2,f2,b2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9232,"5#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9233,"4n,",5,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9234,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9235,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9236,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9237,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9238,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9239,"4w,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9240,6,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9241,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9242,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9243,"6d,",4,f19,h=2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9244,6,f37,s1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9245,4,f38,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9246,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9247,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9248,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9249,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9250,"6w,",6,b37,f3,b3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9251,"6n,",6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9252,6,s37,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9253,"6w,",4,b29,f1,f1,f1,f3,s3,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9254,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9255,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9256,6,s17,f+1,f3,i^1,f-3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9257,"6d,",5,b17,f1,f3,s3,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9258,5,b29,f3,s3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9259,6,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9260,"6w,",6,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9261,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9262,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9263,"6w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9264,6,b29,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265,4,s38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
