,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
2183,"4n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,6,s28,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,6,r27,f+3,b3,z1,l1,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,4,r39,b3,b2,f3,b2,f2,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,4,b28,f+3,s2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,"4w,",4,f28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,4,b27,f1,f2,f+1,f1,h3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,6,b18,f;2,b2,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,"4n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,6,r37,b+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,6,r28,f3,b3,b3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,"5d,",4,f28,b+3,b3,z^1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,"4d,",5,b18,f2,b3,b2,b1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,"4w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,"4w,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,4,m3,k1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,4,r28,f1,f1,f3,s3,b3,b3,b3,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,6,s28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,5,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,6,b28,b+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,4,b28,f+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,4,f29,b2,b3,b;2,f3,b3,b3,b1,f1,f3,b3,b3,b2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,
2213,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,"c4n,",5,b38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,4,r29,f3,b3,b3,s1,f2,b2,f3,b1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,6,r28,f+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,c4,r18,f+3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,4,s29,f3,s3,f1,f1,f3,b3,b3,s3,b3,b1,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,"4x,",4,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,"4w,",5,b29,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,5,r27,f+1,f3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,4+,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,4,f29,b3,b3,s1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,"4d,",4,b29,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,6,b29,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,"6n,",5,b27,b2,b3,s3,s1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,"6d,",6,b27,b3,b3,b2,b3,b3,b3,b2,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,"4d,",4,b38,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,6,f17,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,"5d,",6,f28,f3,s2,f1,f2,f2,b2,f1,f1,f1,f2,f3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,
2237,6,f29,b2,f+3,b3,b-2,b2,z3,b3,z1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,"4d,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,"4n,",6,b28,f2,b3,b3,b2,f2,f3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,6,f27,f2,b3,b3,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,4,f28,f3,s2,s-3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,6,f27,b+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,4,f18,r3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,"4n,",6,f39,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,6,b17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,"6w,",5,f37,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,"4n,",5,f38,b3,b3,b1,f2,f3,b3,b3,b1,f1,f1,f3,s3,y1,f1*,,,,,,,,,,,,,,,,,,,,,,,,
2250,"4d,",5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,"6d,",4,f19,f3,s3,s3,b1,f3,b2,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,"4n,",6,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,6,b29,f3,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,6,b27,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,4,b2,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,"6d,",6,b28,b2,b1,r1,f+2,b3,z2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,"4n,",4,s37,s+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,"4d,",6,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,6,f29,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,4,f29,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,4,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,4,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,6,f39,f2,s3,b2,b3,b3,b3,b2,b3,b3,b3,b1,f1,f2,f1,f1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,
2271,"6d,",4,f19,f2,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,"4n,",4,b39,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,"6d,",5,f28,s3,b2,f1,f2,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,4,f18,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,6,f28,f3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,"4n,",5,b28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,"4w,",6,b38,s3,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,6,f28,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,"6d,",4,f39,b;3,s2,f1,r3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,"4d,",5x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,"6n,",4,f17,f3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,"4n,",4,b38,f2,f1,f3,b3,b3,b3,b3,b3,s1,f1,f2,b2,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
2284,5,b27,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,5,b38,f1,f2,f1,f2,f2,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,4,f;18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,6,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,5,b29,f2,b3,b3,b1,f1,f2,b3,b1,f1,f3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,6,r29,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,4,f28,f2,b+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,4,b29,b2,f1,f2,b3,b3,b2,f2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,4,f27,f2,f1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,6+,f2,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,"4d,",4,s38,b2,b1,f1,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,6,f28,f2,f1,f1,f2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,"4d,",6,f+19,f3,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,"4w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,"4n,",4,b39,b1,f1,f3,m2,o2,f1,f-3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,"6n,",6,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,"4n,",5,b37,b3,s3,b+3,s3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,6,b39,f3,s3,f3,b2,f1,l2,o=3,b2,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,"4d,",5,f29,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,"6n,",6,b+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,"4n,",4,s37,s3,b1,f2,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,4,f17,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,4,b39,b;2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,4,f27,r-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,"4n,",5,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,4,f29,f2,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,"4w,",5,b27,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,"6n,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,4,s29,b2,f3,s2,f;1,f1,f3,s3,s3,b3,b3,b3,b2,f1,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,
2321,4,f17,f-2,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,4,b37,b3,b2,f3,b2,f1,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,4,s38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,"4d,",4,b39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,4,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,4,f27,f1,r3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,4+,b3,z1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,6,f37,s2,b3,b2,f2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,6,b28,f3!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,4,s39,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,6,b27,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,"6d,",5,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,"6n,",4,s38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,"4d,",4,f27,s2,f3,s2,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,6,f37,b3,b3,f3,b1,r3,f3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,5,r37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,"6d,",6,f29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,"4n,",6,b29,f3,s2,f3,s2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,4,s27,f-1,r1,v2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,"4n,",4,f29,b2,f3,f1,f3,f-3,b3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,4,s29,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,6,b28,f3,b3,b3,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,"5d,",4,s37,s1,f2,f1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,4+,b2,z3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,4,f28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,"4n,",6,f29,f1,f3,s3,b3,b2,f3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,4,r39,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,"6n,",5,b39,b2,f3,y1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,"5d,",6,b28,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,"5d,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,"4n,",5,b+29,b1,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,"4n,",4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,"6n,",6,b29,f3,s2,f+3,b3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,4,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,4,b27,f+1,r2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,6,b27,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,"4d,",6,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,6,b28,f3,s3,f3,b2,b3,b3,b3,b2,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,4,b29,f1,f1,f2,s3,f3,b3,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,"6n,",6,b29,b2,b2,f3,b1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,4+,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,"4w,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,6,f37,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,4,f29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,4,b28,f3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,"5d,",5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,4,b37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,5,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,"5d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,"6w,",4,b37,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,"6d,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,"6n,",4,s39,b2,f+3,b2,h-3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,4,b39,f2,f1,r3,b-3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4,r29,f+3,b2,h3,b1,v;2,b3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,6,f17,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,"6w,",4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,"6n,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,"6n,",4,s19,f3,s3,b;1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,"6n,",4,s27,r3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,"4w,",6,b+38,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,4,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,6,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,"4d,",4,b18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,"4n,",6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,4,f28,f3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,"4w,",6,f+29,b2,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,5,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,4,b;27,s+2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,4,f19,r2,f+1,f1,v^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,"6d,",6,b37,b1,f3,s2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,"4w,",4,b39,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,6,f28,f3,s3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,"6n,",5,b28,b2,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,4,s38,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,5,b28,b+3,b3,z1,f1,v2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,6,b28,f1,f2,z2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,6,r2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,4,r27,f+2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,"6d,",6,b28,b2,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
