,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
8843,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,5,f38,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,"6+w,",5,r38,b38,f38,b29,b38,s19,b38,b19,b39,b38,f18,f37,f18,f17,s17,f19+,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,6,s38,f19+*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,"4x,",c6+,b3,z29,m39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,4,b17,f28,f38+,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,"6d,",5,b29,b28,s18,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,"6w,",c6d;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,4,f38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,"4x;,",4,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8855,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,"5*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,6,f29,b39,b39,f38,y17+,s-2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,"6d,",6,r39,b19,s29,f19+,b17,h17,b-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,6,b39,b29,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,"6d,",6+,f2,z18,m39+,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,"4x;,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,4,b28,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866,6,s27,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8867,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868,6,s2,j19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,5,b27,f-39,b2,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8871,"c6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,"6d,",4,r27,f29,b29,b19,b18,f18,b38,s28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8873,5,b17,f39+*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874,"4w,",4,f37,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,"5n,",6,f38,b28,f19+,f1,v37,s;1,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8876,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8877,"6d,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8878,4,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8879,6,m1,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,5,f19,b18,f17,s38,s19,s37,s19+,b3,z^1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,6,m2,o39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8882,4,b28,f38+,l1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8883,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8884,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8885,"4d,",5,f29,f28,y37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,4,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,4,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8890,"5n,",5,b29,b27,s18+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8891,5,f27,f19+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8892,"5n,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893,5,b17,b38+,s1,z^17,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8894,5,b38,f38,b28,b29,f38,f17,f38,f18,f38,f19,f38,f19,f17,s17,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8895,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,6,f17,y37+,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,6,m3,j38,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8898,4,b38,f19,f38,f28,s28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,"5*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8901,4+,m3,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8902,6,b37,b18+,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,4,f38,b29,b18,f39,f37,s37,f38+,s1,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8905,c4,b17,f18+*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8906,5,f28,f18,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8907,4,b29,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8908,4,f17,b-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8909,6,f29,f38,b19+,b2,v29,b1,v19,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8910,"4n,",5,b19,b38,b28,b38,b39,f38,b39,f38,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8911,5,f29,f38,b38,f19,f28,b18,f29,f37,s39,f39,b29,y37,y-17,b-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,6,s3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8914,"6x,",6,f39,s1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8916,6,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,"4d,",5,f18,b19,f2!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918,"5n,",5,b29,b29,f38,f39,b19+,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8919,5,f27,f38+,m1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,"4n,",5,b28,f27,f29,b28,f37,f37,s19+,m3,p37,f19,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,5,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8922,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8923,6,r3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,6,b28,f38,f37+,s3,v37,m1,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8925,4+,b2,z38,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8926,"6x,",4,r37,s18+,m2,o29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8927,5,b17,f39+,r3,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8928,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8929,4,s29,f38,b29,f38+,s3,v19,l1,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8930,"4n,",5,f19,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8931,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8932,4,f28,f37,s19+,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8933,"6d,",c5,f27,f19+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8934,4,b18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,6,b38,b39,f37,b38,f37,s27,b19,f18,y37,s-37,b1,v3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8936,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8937,6,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938,c6,r29,b19+,b3,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8939,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8940,5,b27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941,"6n,",5,f+38,m1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8942,4,b28,b2,u2,b-3,m1,o1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8943,5,b29,b3,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8944,4+,f3,z^3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8945,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8946,6+,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8947,6+,f27,h^3,b-1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8948,5+,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8949,"4d,",4,r+38,b3,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,6,f29,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8952,"6d,",6,f28,f3,s3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8953,6,b39,b3,b+2,f!2,o1,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8954,5+,b27,i^1,f-3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8955,6+,f27,i^2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8956,"6+n,",4+,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8957,"4+n,",6+,f37,i^2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8958,5+,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8959,"4n,",5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8960,6,r38,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8961,"5d,",5,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8962,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,4+,f;27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8964,6+,f17,f-1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,6+,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,4+,b3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8967,6+,b1,v^2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,6+,f3,z1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8969,c5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970,5,b27,r3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,6,s29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8973,5+,b37,i2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,6+,f27,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8975,"6w,",4+,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,4+,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,6+,b27,u-3,s-2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8978,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,6,r28,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,4,r28,f2,b1,f2,b+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8981,6,r28,b3,b1,f2,u1,u-1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8982,4,r38,b3,s3,b2,f2,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,"6+n,",5+,b38,i2,f-2,t2,z3,m-3,p3,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8984,4+,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8985,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,4+,b3,z1,l3,o3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,6+,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8988,"4+d,",6+,f2,v1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,"4+n,",6+,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,6+,f!3,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,"4d,",4,f+37,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,5,r39,b1,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8993,4,r17,f1,r2,f3,b2,b2,u+3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,"4w,",6,f28,r2,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8995,"6w,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,"5d,",4,b27,r1,f1,f2,y3,b-1,l2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,6+,f2,v^1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,6+,s37,b-1,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,6+,b27,h^3,m-3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,4,f37,s3,s2,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,6+,f3,k3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,4+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,"6w,",5,f18,r3,b+1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,"6w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,"6+n,",4+,f2,z3,m3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,5,f29,f3,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,"5d,",4,f17,r3,s+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,4+,s3,v1,l1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,"6+w,",5+,f17,h3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,6,r28,f3,b1,f3,b3,b2,u2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,"4+d,",6+,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,6+,f3,k3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,6+,b17,f-3,b3,z^3,s-1,v1,t2d3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,"4+n,",6+,f28,h^3,s-1,v2,t1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,"4d,",5,f27,f2,b1,f1,u1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,4,b28,f3,b2,f2,f;1,f2,f+3,b2,v3,m2,v2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,"6n,",5,f18,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,"4n,",c4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,"6w,",4,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023,4+,f2,z2,b2,z^3,s-2,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,6+,f3,z2,b3,z2,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,6+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,"4+n,",6+,f37,y2,f-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,4,r37,s2,s2,s2,s+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,"5d,",5,f28,f2,f+3,b2,z1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,"4n,",5,f18,f3,s2,f2,b1,f1,r3,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,"4n,",6,f29,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,6,b18,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,5,b27,r-3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,"6w,",5,f38,b2,f1,f2,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,6,f29,b3,u3,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035,6+,s2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,6+,f2,v3,b3,z1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,4+,f27,h^3,s-#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9038,"4+d,",5+,b27,h2,f1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9039,6+,s27,f-1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9040,"4+w,",6+,f27,i2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,4,r18,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,"c4d,",6,r+17,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,5,b+37,b3,z2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9044,"c6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,"6+#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,"6+n,",6+,f3,z2,f1,v2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,c6+,b2,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,6+,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,6+,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,"c6+n,",5+d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,6+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9054,"4+n,",6+,f2,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9055,6+,b3,k3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9056,6+,f3,z2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9058,"c4d,",5,r1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9059,"6w,",5,f289,f2,f+1,f2,z^3,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,"4d,",5,f18,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,4+,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,6,f38,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9063,"6n,",5,b18,f19,f29,f39,b37,s37,s27+,f-1,v3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9064,4,b19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9065,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,"4n,",5+,f1,v29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9067,6+,f3,z^37,s-37,s-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9068,6+,b2,v^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9069,"5d;,",6+,f2,z18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9070,4+,f17,h39,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9071,"4n,",6,f29,f38,b37,s38,s19,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9072,4+,r1,z19,f2,z^37,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9073,"5+d,",6+,f3,z38,b1,v37,s-3,z38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,4,r28,f39+,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9075,"6w,",5,b38,f28,f19,f17,f39+*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9076,c6,s27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9077,"4n,",5,f38,s38,s18,f18,f38,b19,f17,f18,f38,b27,s18,f18,f38,s39,s38,s18,f17+,f18*,,,,,,,,,,,,,,,,,,,,,,,,,
