,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
9163,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,"4n,",5,f28,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,"4n,",5,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9168,"4d,",5,b18,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9169,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9170,"4n,",5,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,"6w,",5,f27,f1,f3,f2,f2,b3,s2,b3,b3,b3,s3,b3,s3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9173,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9174,"6d,",6,f27,f1,f2,b2,f2,b3,s2,b3,b3,b3,s2,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,"4n,",5,f37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9176,c6,s27,f+3,b1,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9177,6,f18,f1,f2,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9178,"4n,",5,f39,b3,s3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9179,5,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9180,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181,"6w,",5,f39,b3,f2,f1,f1,f3,s2,f3,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182,4,f29,b2,b1,f3,b2,s1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9183,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9184,"6d,",6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9185,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9186,6,s37,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187,6,r27,r+1,f1,v^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188,"6d,",6,s27,f+3,b2,z^3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9189,4,s37,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9190,4,f28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9191,"6d,",5,b17,f+3,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9192,6,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9193,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9194,"4d,",4,b29,f3,b;2,f1,f1,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9195,6,s17,f+1,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9196,4,s38,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9197,4,r39,b3,s3,b3,s2,b2,s2,f1,f3,b3,s3,b3,s1,f1,f3,b2,s1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,
9198,6,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9199,5,s29,f3,s3,f3,s1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,"6n,",5,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9201,"4w,",5,f39,b3,s2,b1,f1,f2,f3,b3,s1,f1,f3,b1,f1,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9202,4,s37,f+1,l1,o1,f1,v3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9203,c4,f19,f3,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9204,c4,s38,f1,f1,f+1,r1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9205,"4n,",5,f27,b3,s3,f3,b2,f2,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9206,"6n,",4,b39,f1,f3,b3,s3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9207,4,r27,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9208,"4n,",4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,4,f28,b2,s2,f2,f1,f1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9210,"4n,",4,s39,b3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9211,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212,6,f39,b3,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214,c4,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215,"4n,",6,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217,"6d,",5,b19,f3,b2,s2,b3,b1,f3,s3,b3,b3,b3,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218,"4d,",4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9219,"4w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220,"6w,",5,f38,b3,s2,f1,f3,b3,s2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221,6,s28,f3,s2,f1,f3,b3,s3,b3,b3,b2,f1,f3,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222,4,s38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223,4+,f37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9224,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9225,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9226,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9227,4,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9228,6,f29,f3,b2,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9229,"6n,",6,b18,f1,f3,s3,b3,b2,b2,f1,f3,s3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9230,"4x,",4,b38,b2,f1,f1,f1,f2,b3,s3,b3,b3,b3,b2,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9231,6+,s1,j1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9232,"6n,",5,f18,f1,f2,b2,f3,b2,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9233,"6w,",4,b28,b2,f3,b3,s3,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9234,"4n,",6,b17,f1,f3,s3,s3,b1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9235,"4n,",4,s29,f1,f2,b2,s3,b3,b3,b3,s1,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9236,6,s27,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9237,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9238,"4n,",6,b18,f1,f2,b2,b2,f3,b3,s2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9239,4+,s27,f1,f2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9240,"6n,",6,b28,s2,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9241,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9242,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9243,6,s28,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9244,4,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9245,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9246,4,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9247,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9248,6,s29,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9249,6,f37,f+3,s1,j1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9250,"4x,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9251,5,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9252,"5n,",6,b19,f2,b3,s2,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9253,5,b28,f1,f1,f3,b3,s3,f3,s2,f3,s2,f3,s3,f1,r1,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9254,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9255,6,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9256,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9257,6,f29,f3,b3,f3,b2,f3,b3,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9258,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9259,"6d,",5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9260,"6n,",4,f29,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9261,"6w,",4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9262,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9263,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9264,6,s18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265,6,f19,f1,f;2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9266,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9267,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9268,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269,"6d,",5,f39,b3,f3,s3,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9270,"6d,",5,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9271,"6w,",4,s39,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9272,6,b29,f1,f1,f2,b3,s1,f1,f3,b2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9273,5,f28,f1,f1,r3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9274,"4w,",c6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9275,4,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9276,6,b38,y1,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9277,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9278,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9279,6,f39,s3,b3,s1,f1,f3,b3,s3,b3,s1,f+1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9280,5,b38,s3,b3,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9281,4,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9282,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9283,"6d,",5,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9284,4,f39,b3,s3,f3,s3,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9285,"4w,",5,s37,b3,b2,f1,f3,b2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9286,"6d,",6,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9287,4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9288,5,b28,f1,f1,f1,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9289,4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9290,"5n,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9291,"6d,",6,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9292,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293,"6d,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9294,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9295,5,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9296,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9297,6,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9298,5,b38,s1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9299,6,b2,z=3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,"4n,",6,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9301,"5n,",4,f28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9302,4,f29,f1,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9303,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9304,"6w,",5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9305,"6w,",c4,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9306,"4n,",6,b28,b2,f1,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9307,"4n,",5,b38,s3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9308,4,b29,f1,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9309,4,f29,f+3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9310,4,s37,s3,b+1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9311,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9312,6,f27,f+3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9313,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314,"6n,",5,s28,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9315,6,s29,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316,"4d,",5,s39,b3,s3,b3,s2,f1,f2,f3,s3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9317,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318,4,f27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9320,"6n,",5,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321,"5n,",5,b29,f3,b3,b2,b2,f1,f3,s3,b3,b3,b3,b3,b2,f1,f1,f3,b2,s2,b2,b3,b2,b1*,,,,,,,,,,,,,,,,,,,,,
9322,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9323,"4d,",4,b38,b2,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9324,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9326,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9327,5,s37,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9328,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9329,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9330,"4w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9331,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9332,6,b19,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9333,4,b37,y1,r^1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9334,5,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9335,5,b29,f1,f1,f3,b2,f;1,f1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9336,6,s29,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9337,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9338,"6d,",5,f28,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9339,"6n,",5,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9340,4,f19,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9341,5,b19,f3,b2,b1,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9342,4,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9343,"6n,",6,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9344,4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9345,4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9346,"4n,",5,b29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9347,"6n,",5,f2,f2,b3,b3,b1,r3,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9348,"5d,",5,b3,b2,f2,f2,f2,s2,f2,f2,f2,b2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9349,"4n,",5,b2,b2,s1,f2,f3,s2,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9350,"6w,",6,f2,f3,s2,f3,b2,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9351,"5n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9352,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9353,"4w,",5,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9354,6,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9355,6,b2,r+2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9356,"4w,",5,b3,f;1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9357,4,f2,b2,s3,b3,s3,b3,s2,f+3,s3,z2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9358,"4n,",5,f3,f2,f1,f3,s3,b3,s1,f3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9359,"4n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9360,"4d,",5,b2,b3,b2,f2,f2,f3,s2,b2,f2,f;2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9361,4,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9362,5,r1,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9363,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364,5,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9365,"6w,",4,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9366,4,r2,f3,s2,f1,f2,f1,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9367,6,r2,f1,r2,u3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9368,6,s1,f1,f1,f2,b3,s2,f2,f3,b3,b3,y1,f-3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9369,5,s2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9370,6,b2,b1,f1,f2,b2,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9371,"6n,",5,b3,b3,b2,f3,b3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9372,6,s2,f3,b2,f1,b2,f2,b2,b1,f1,f3,s3,f3,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9373,5,s2,f+3,b2,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9374,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9375,"6d,",6,f3,b2,b2,f1,f2,f2,b2,b2,f3,b2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9376,6,b2,f-2,l2,o2,f1,f1,f1,f1,f3,s3,b3,s3,b1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9377,"4d,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9378,"4d,",5,f2,f1,f3,s3,s2,f1,f3,b2,b1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9379,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9380,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9381,5,s2,f+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9382,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9383,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9384,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9385,4,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9386,"4d,",5,b2,b2,f2,b2,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9387,"4d,",5,f1,f2,f2,f1,f2,b3,b1,f1,f1,f3,b2,b3,b2,f;1,f2,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,
9388,"6d,",5,f2,f;2,f-1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9389,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9390,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9392,"5n,",5,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9393,"4w,",5,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9394,6,f3,b3,s3,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
