,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
268,"4w,",4,f29,f2,b2,f2,f3,s2,f-1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"6w,",4,s38,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"4w,",4,b37,f2,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6,r2,j=+3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,6,b2,j=+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"6w,",5,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"6+#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"6n,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,c4,f17,f1,f1,u2,b+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"4n,",6,f29,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"4n,",5,s28,f3,b3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"4n,",4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"6d,",6,b28,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,4,b38,f1,f2,f3,s3,b+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"6d,",6,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4+,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"c6d,",6+,b2,z3,b3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"6d,",5,f28,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,6,f28,f3,s1,f3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,6,s37,b2,s2,f1,f1,f3,s3,y+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,6,s1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"4w,",4,b38,s1,f2,f+3,s2,v2,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"6w,",6,b29,f2,f3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"4d,",4,b38,f2,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"6d,",4+,r2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"6n,",6,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"4n,",5,b28,f3,s3,f3,s3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,4,s38,f3,s2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,6,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,4,f19,f2,s1,f3,s1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"4d,",c6,b29,f;1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"4n,",4,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,4,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,4,b38,f3,s3,f1,f2,f2,b3,f3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"6w,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,4,r29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,6,f28,f+1,f3,z3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,4+,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,cc6,f18,f1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,6,s28,f2,f1,f3,s3,f3,s3,f3,b3,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,6,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,c6+,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,4+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,6,s2,j=+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,6,s28,f+2,f3,z3,b-1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,4,s39,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"6n,",5,b38,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"4n,",4,b28,f3,s2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"6d,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,6+,b27,y-1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"6d,",4,b19,f1,r1,u+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,6,b27,b3,b3,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,6,f37,f3,b2,f1,f2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,6,b27,f+3,b3,z1,f1,v3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,4,f28,f2,s3,f3,b3,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,4,b38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,4,b38,b3,b3,b3,f3,b3,s3,f1,f1,f3,s3,f3,b3,s1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,
343,"6d,",6,f18,f1,f2,s2,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"c4n,",5,s;37,s+1,v1,v2,z3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"6n,",6,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,6,f27,f3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"6+n,",4,f18,f+2,s3,z^1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,6,f29,f3,b1,f1,f2,b3,b2,f2,f3,s3,f1,r2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
351,"5d,",4,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,6,f29,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"4d,",6,b38,b2,b3,b3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"4w,",4,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"6d,",5,b;37,b+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"4n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,6,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"6n,",5,b18,f1,r3,y+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"6+n,",6+n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,4,b28,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"6d,",5,f38,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,4,b38,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,6,s2,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,4,s19,f3,b2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,4,f17,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"4n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"4n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"4n,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"6n,",5,f19,f2,r3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,6,r28,f+3,b2,h^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"4d,",4,f19,f2,b2,b2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,6+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,4,f39,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,6,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,4,s38,f1,r1,f+3,m3,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"4w,",5,b28,f3,b3,s3,b3,b3,b3,b3,b3,b1,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
381,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,6,s38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,6,s38,f;1,f1,f1,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,c4+,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"6+w,",5,b28,b2,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,4,b38,b3,b1,f3,s2,u+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,6,s29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"4n,",4,s37,b3,b1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,"4w,",5,b298,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"4w,",4,s38,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"4n,",5,b39,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"6d,",5,f39,s3,f3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"6d,",6,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,5,f29,f3,f+3,s3,z3,b;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"4d,",5,b39,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"4w,",4,b29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"4x;,",6,s29,f38,s39,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"6n,",4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"c4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"4d,",6,s38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,"6d,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,4,f29,f27,s39,s28,b29+,f2!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"4n,",5,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,c6,s19,f38,f28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6+,s3,v^37,s-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,6,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"4w,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,6+,s2,v39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,4,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,6,s29,f38,f18,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4+,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"6w,",5,s38,f19,b17,f19,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"c4d,",6,b39,f38,s18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"6n,",4,b38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,6,s18,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,4,s39,f39,b28,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"4x,",4,r!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,4,s38,s29,f39,b28,b19,f18,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,6,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,4,f29,h2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,5,s19,f18,s39,s19,b38,s38,b18,f39,f38,s38,f19,r38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
434,4,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"6d;,",4,b18,b18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,6+,s2,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"4x;,",4,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,5,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6,s39,f29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"4n,",5,s29,f28,f29,b19,b38,s19,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,6,s18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,4,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"4n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,6,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,4,f18,f38,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"5d;,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,6,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"4d,",6,s28,f39,s38,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,6,r29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"4n,",4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,4,b38,f39,s38,f38+,b1,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"4w,",5,f28,f27,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"4+x;,",5,s18,f19,b28,f38,f29,f19+,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"6n,",6,b28+,f1,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,6,b28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,"4n,",5,f28,b19,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,6,s27,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"4n,",4,b39,f18,r29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"4+d,",4,b29,f39,b19,b18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,"6n,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,4,f2!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"6n;,",5,b28,f18,b19,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,4+,b2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"4x;,",6,b27,f38,r38,s19+,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,6+,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"4w,",4,b3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,4,r28,f39+,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,6,f29,i29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"6n,",6,s1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,4+,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"6n,",6,b29,b18,f19,b28,f19,b28,f17,b1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,6,b17,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,6,r17,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,4,b18,b19,f19,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,4,s29,f38,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,6,s29,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"4x;,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,4,f37,s19+,b1,v28,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,5,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"4w,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,4+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,6,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"4n,",6,b27,f-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,4,b18,f19,l18,o=17,s29,f38,f38,y17+,s-3,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"4w;,",6,b28,f18,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"6d,",5,b28,s38,f38+,b1,z^37,r-39,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,"c4n,",6,s29,f39,b18,b18,f19,s3!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"4x;,",6,r29,f38,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,6,s29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,4,b38,s38,f38,b18,b18,f29,f38,s37,r19+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"4d,",6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"6n,",6,b29,f38,f27,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"6w,",6,f19,f18,b29,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,5,b39,b38,b7,b39,s29,f18,f39,b39,f19,f19,f28,f29,b37,b28,b19,f18,f19,f2d@,,,,,,,,,,,,,,,,,,,,,
520,"6d,",c5,b38,b29,f38,s29,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,4,f38,s27,s19+,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,"4d;,",6,f29,f38,b29,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,6+,s2,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,6+,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,4,f2!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,"6w,",6,f29,f28,b28,f18,f19,f38,b38,b;38,s38,s18,f18,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,
527,"6+d,",4,f28,f28,f39+,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,"6w,",c4x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,4+,b,z^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,6+,b1,v37,m28,b18,u37,s-3,m-38,t3,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,4+,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
