,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
7036,4,f38,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7037,6,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7038,4,f18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039,"6n,",6,f38,s3,f3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040,6,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7041,"4d,",4,s37,b+1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7042,"5n,",6,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7043,"6d,",4,b38,b3,b2,f3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7044,6,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7045,"4w,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7046,4,f39,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7047,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7048,4,f28,f3,b3,b2,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7049,"4w,",4,b38,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,4,f17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7053,4,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054,6,s17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055,4,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056,6,s28,j+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7057,6,f28,f3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7058,"4n,",4,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7059,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060,6,b38,b3,b3,b3,b;3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7061,6,f39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7063,5,s18,f3,b2,f3,s3,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7064,"6d,",6,f28,f3,b3,f+3,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7065,c4,s38,f3,s3,f3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7066,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7068,"6n,",6,b37,s3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7069,4+,s17,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7070,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071,6,f28,f3,b3,b3,b3,b2,f1,u3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,
7072,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7073,"4n,",4,f38,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7074,4,s38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7075,"6w,",5,b17,f3,b2,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7076,4,s38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7077,"6w,",4,f28,s2,f3,b3,f3,b3,b3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
7078,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7079,"4w,",5,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7080,4,b38,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081,"6n,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7082,4,s37,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083,4,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7084,6,s18,f3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7085,"4n,",5,f38,b2,f1,f3,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7086,"6n,",5,s38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7087,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7088,6,s28,f1,r3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7089,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7090,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7091,"4d,",4,b38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7092,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7093,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7094,"6n,",6,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7095,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7096,"c6w,",6,b18,f2,f3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7097,"4n,",6,f29,f2,b2,f1,f3,b2,b2,f2,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,
7098,c6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7099,6,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,"4w,",6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7101,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7102,"4n,",6,s27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103,4,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7104,"c4x,",6,b28,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7105,"4x,",4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7106,"6w,",5,b27,f3,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7107,"4d,",4,s38,b3,b2,b2,f3,b3,b2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,
7108,"6d,",5,b38,b3,s2,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7109,4,b38,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7110,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7111,"4n,",5,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7112,4,f18,f3,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113,6,f17,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7114,6,b28,f2,f2,f3,s2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115,4,b37,f2,f2,y1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116,4,f17,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7118,4,f28,f1,f2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7119,4,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7120,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121,4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7123,4,b37,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124,6,s37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7125,4,b38,f3,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7126,"4w,",4,f18,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7127,"6d,",6,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7128,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7129,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7130,6,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7133,"c4n,",4,b38,b;3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,6,b28,f1,f1,f3,b2,f1,f1,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,
7135,"4d,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7136,6,s38,b3,b2,b3,b3,b3,s3,f3,s3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,
7137,"4d,",4,b38,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7138,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7139,4,s38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7140,"4d,",6+,b28,z2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7142,6,b27,f3,b3,b3,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7143,4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7144,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7145,4,b27,f+1,f3,i2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7146,"6d,",6,s37,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7147,6,f17,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7148,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,4,b38,s3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151,"4n,",6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7153,4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,c4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7158,"4w,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7160,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161,4,b28,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7162,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,6,s38,b2,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7165,6+,b28,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7166,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7167,"6d,",6,b29,b2,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168,4,b38,b3,b3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7169,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7170,6,f27,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7171,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,"6d,",4,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7173,4,f28,b3,s2,f3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7174,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175,"6d,",6+,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176,4,s28,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7177,4,f18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7178,6,f28,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7179,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7180,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7181,"4d,",6,b28,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7182,"6d,",4,y37,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7183,6,s27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7184,"4w,",4,s38,b3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7185,"4w,",5,f28,f3,f1,f1,f3,b;3,b2,f3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,
7186,"5d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7187,"6d,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7188,"4n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7189,"4x,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7190,"4n,",5,b38,b2,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7191,6,b38,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7192,"4n,",6,b38,b2,f3,b3,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7193,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7194,"4n,",6+,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7195,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7196,"6n,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7197,4,f28,f+3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7198,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7199,6,b28,f3,b2,s1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7201,4,f18,f+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7202,4,b28,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7203,4,f18,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7204,4,s28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7205,"6d,",6,b37,s3,f1,f2,f+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7206,5,f39,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7207,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7208,6,f29,f37,b28,b28,f28,f19,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7209,6,b28,f+18,r2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7210,"6w,",5,b29,f37,b28,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211,6,s39,f17,r38,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7213,6,f17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7214,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7215,6,f29,f38,b29,b39,b27,f37,s39,f19,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
7216,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7217,"4n,",6,f28,f17,f29,f28,b39,b29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7218,6,s39,f18,r37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7219,"4n,",5,r1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7220,6,b37,b28,f18,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7221,c4,b38,y17,u-27,s-37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7222,"6n,",5,b39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7223,6,f38,b38,m39,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7224,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7225,"6d,",5,b28,b38,b38,b38,b38,b29,f38,b37,b37,b39,b2d@,,,,,,,,,,,,,,,,,,,,,,,
7226,"0w,",5,b29,b28,f18,f19,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7227,6,l19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7228,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7229,"4d,",5,f29,b38,b38,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7230,"6d,",4,f28,f29,f39,b39,b38,u+37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7232,4,f38,s38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7233,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7234,6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7235,"6d,",5,b27,f!2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7236,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7237,5,f28,f18,f27,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7238,"6d,",4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7239,"6d,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7240,4,f19,f18,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7241,6,f27,f19,f28,b+39,b17,h^27,m-39,l37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
7242,4,f28,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7243,"4n,",5,b38,b29,f29,b29,f17,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244,"6n,",6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246,6,f27,b27,b28,b29,b29,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7247,"6d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7248,5,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7249,6,s27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,4,b39,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7251,5,b28,f38,s29,f18,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7252,6,f27,u+37,b-1,v1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7253,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7254,c4q38,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7255,4,f27,f38,s38,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7256,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7257,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7258,"5n,",4,b39,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259,"6x,",5,b17,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7260,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7261,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7262,6,r28,f+39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7263,"4n,",5,f28,f17,f28,f39,b18,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,"4n,",6,f38,b38,b38,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265,c4,f28,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266,4,b17,f28,f!29,u17-,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7267,"5d,",5,b29,f27,f37,b38,f38,b39,f38,y37,s-18,l39*,,,,,,,,,,,,,,,,,,,,,,,,
7268,"6n,",5,b37,y17,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7269,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,6,f18,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7271,c6,b38,b28,f19,f28,f37,b29,f38,b37,s38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,
7272,"4d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7273,6,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7274,4,b27,s28,f+39,b2,z18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7275,"6d,",6,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7276,6,f29,f37,s39,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7277,"6d,",4,f27,b38,s37,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7278,"6d,",5,b38,f39,b28,f+38,m3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7279,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7280,"6d,",5,f37,b18,f28,f18,f18,f38,b39,b38,b39,b37,s39,b37,b+19*,,,,,,,,,,,,,,,,,,,,,
7281,6,b29,b38,b38,b18,f19,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7282,"5d,",5,b38,b18,u+37,b-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7283,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7284,"4x,",6,r29,f19,f18,f+37,b3,z37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7285,"6d,",4,f18,f28,f38,b37,b39,b37,u17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,
7286,6,f28,f27,f19,f19,f38,s37,f+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7287,"6d,",6,b29,b27,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7288,4,f29,f39,b38,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7289,"6d,",5,b27,f38,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290,6,b37,y37,y-37,s-29,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7291,6,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7292,"4n,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,"5d,",4,b38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294,4q27,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,"6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296,6q29,f38,b38,f39,b38,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297,4,b19,f19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,6,b29,b+38,s2,z2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,5,b19,f17,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,"6n,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7301,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,5,b28,f39,b29,f39,b28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,4,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,5,f29,f29,f38,b38,b38,b28,f38,b28,b19,r#,,,,,,,,,,,,,,,,,,,,,,,,,
7305,4,b27,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306,6,b28,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307,4,s27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7308,"5d,",5,b28,f38,b38,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309,"4n,",6,r27,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,"6x,",5,f28,f18,r38,f+38,b3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312,"4x,",5,f29,f38,b28,f28,f39,b29,b37,b18,f19,f38,s38,f39w@,,,,,,,,,,,,,,,,,,,,,,
7313,"4x,",5,f38,b27,f18,f17,f27,f38,b38,b38,s37,f-28*,,,,,,,,,,,,,,,,,,,,,,,,
7314,5,f27,b+38,b;18,f19,r28,f17,f28,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315,6,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,"6n,",5,f18,f18,f39,s38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,4,b37,b+28,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,5,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
