,Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Sel_Pol,Dec_Pol,Opponent,Point_Winner,rally_length,1st_serve,deuce_side
340827,30,30,1,2,1,0,1,"['4', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
340843,0,0,1,4,1,0,1,"['6', '39', 'b19', '18', 'f17', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
340849,40,40,1,4,1,0,1,"['4', 's39', '38', 's19', '17', 'f18', '19', 'r29', '19', 'u19', '29', 's38', '17', 'r28', '17*']",sel_uct,dec_greedy,djoko_bot,A,15,True,False
340853,40,40,1,4,1,0,1,"['4', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
340855,40,40,1,4,1,0,1,"['4', 'b29', '18', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
340864,0,0,2,5,1,0,1,"['4', '38', 'b17', '28', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
340866,0,30,2,5,1,0,1,"['4', 's28', '38', 's38', '17', 'f17', '18', 'f27', '18', 'f27', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
340894,0,30,1,2,1,1,1,"['4', 'b29', '19', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
340905,15,15,2,3,1,1,1,"['4', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
340907,30,30,2,3,1,1,1,"['4', 'b38', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
340911,40,40,2,3,1,1,1,"['4', 'b38', '18', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
340919,30,0,3,4,1,1,1,"['4', 'b28', '38', 'b39', '18', 'f18', '37', 'b39', '38', 'y19nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,False
340923,40,40,3,4,1,1,1,"['4', 'b28', '37', 's37', '18', 'f28', '18', 'r28', '19', 'f18', '28', 'f18', '28', 'b19', '38', 'b37', '19', 'f17', '18', 'f19', '18*']",sel_uct,dec_greedy,djoko_bot,A,21,True,False
340943,30,30,5,6,1,1,1,"['4', 'b29', '19', 'l18', '19', 'f38', '37', 'b38', '29', 'o39', '29', 's19nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,False
340945,40,40,5,6,1,1,1,"['4', 's37', '29', 's19', '17*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
340953,3,3,6,6,1,1,1,"['4', 'b39', '18', 'f18', '39', 'b19', '39', 'b38', '19', 'f19', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
340957,4,6,6,6,1,1,1,"['4', 's27', '19', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
340967,0,0,0,0,0,0,1,"['4', '38', 'y18nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
340971,40,15,0,0,0,0,1,"['4', 'b39', '18', 'l17', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
340991,30,0,3,1,0,0,1,"['4', 's38', '38', 'b28', '19', 'f18', '39', 'b28nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
341002,15,40,4,2,0,0,1,"['4', 'b28', '39', 'm28', '38', 'f37', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
341006,40,40,4,2,0,0,1,"['4', 'm28', '38', 'b39', '38', 'y39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341010,40,40,4,2,0,0,1,"['4', 'b37', '19', 'f39', '18', 'f39', '37', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
341017,0,0,5,3,0,0,1,"['6', '37', 'b19', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341026,0,0,0,1,1,0,1,"['4', '37', 'z39', '28', 'b38', '38', 'u19', '18', 'f27', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,True,False
341036,0,0,1,2,1,0,1,"['4', '37', 'f17*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341048,0,0,2,3,1,0,1,"['4', '39', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341054,40,40,2,3,1,0,1,"['4', 'b29', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
341064,0,30,3,4,1,0,1,"['4', 'b27', '29', 'f29', '29', 'f27', '38', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
341077,0,0,4,5,1,0,1,"['5', '37', 'y38', '38', 'b19', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
341079,0,30,4,5,1,0,1,"['4', 's29', '17', 'f19', '18', 'f28', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341088,0,0,0,1,1,1,1,"['6', '38', 'b29', '39', 'f29', '38', 's38', '18', 'f19', '29', 'f39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,True,False
341101,0,0,1,2,1,1,1,"['4', '39', 'b39', '18', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
341126,0,0,4,3,1,1,1,"['6', '38', 'y19', '38', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341130,15,40,4,3,1,1,1,"['4', 'b27', '27', 'u38', '19', 'f38', '38', 'b39', '37', 's28', '19', 'r27', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
341140,40,15,4,5,1,1,1,"['4', 'b39', '18', 'f18', '39*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341146,0,0,5,6,1,1,1,"['6', '39', 's38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341148,30,0,5,6,1,1,1,"['4', 'b27', '29', 'f38', '29', 'y28', '17', 'f29', '18*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
341152,40,40,5,6,1,1,1,"['4', 'b19', '38', 'b18', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341154,40,40,5,6,1,1,1,"['4', 'b28', '38', 'b28', '28', 'f19', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341160,1,1,6,6,1,1,1,"['4', 's29', '18', 'f28', '27', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341164,2,4,6,6,1,1,1,"['4', 'b38', '19', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
341174,0,0,0,1,0,0,1,"['4', '38', 'f17', '38', 'b29', '19', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341178,30,30,0,1,0,0,1,"['4', 's38', '37', 'b39', '39', 'b37nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
341184,40,40,0,1,0,0,1,"['4', 'b29', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
341186,40,40,0,1,0,0,1,"['4', 'b28', '39', 's39', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341188,40,40,0,1,0,0,1,"['4', 'b39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341190,40,40,0,1,0,0,1,"['4', 'b38', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
341207,0,0,1,4,0,0,1,"['4', '38', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341209,15,15,1,4,0,0,1,"['4', 'b29', '19', 'r29*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341229,0,0,2,5,0,0,1,"['6', '37', 'y18', '17', 'f39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
341243,30,0,0,0,0,1,1,"['4', 's38', '39', 's39', '28', 'b37nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
341245,40,15,0,0,0,1,1,"['4', 'b27', '28', 'f38', '37', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
341247,40,40,0,0,0,1,1,"['4', 'b37', '18', 'f19', '18', 'f17', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341263,40,40,0,2,0,1,1,"['4', 'b39', '18', 'f28', '19', 'r28', '28', 'f17', '17*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
341265,40,40,0,2,0,1,1,"['4', 'b27', '28', 's28', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
341279,30,30,1,3,0,1,1,"['4', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341291,0,30,2,4,0,1,1,"['4', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341311,0,0,3,5,0,1,1,"['6', '39', 'y39', '18', 'f17', '19', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341323,0,0,0,0,0,0,1,"['4', '39', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341325,15,15,0,0,0,0,1,"['4', 'b38', '17', 'r18', '38', 's28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341349,15,15,3,1,0,0,1,"['4', 'b27', '29', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341351,15,40,3,1,0,0,1,"['4', 's37', '29', 'b18', '19', 'f17', '38', 'b38', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
341355,40,40,3,1,0,0,1,"['4', 's38', '39', 'b38', '38', 'b38', '18', 'f38', '28', 'f27', '38', 'b28', '29', 'f28', '37', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,16,True,False
341357,40,40,3,1,0,0,1,"['4', 's38', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341368,0,0,5,1,0,0,1,"['4', '39', 'b27nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
341372,30,30,5,1,0,0,1,"['4', 'b18', '18', 'f38', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
341384,0,0,5,3,0,0,1,"['6', '38', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341388,40,15,5,3,0,0,1,"['4', 's19', '19', 'f18', '19', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
341396,15,15,0,1,1,0,1,"['4', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341398,30,30,0,1,1,0,1,"['4', 'b28', '39', 'b39', '27', 's27', '38', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
341406,0,0,0,3,1,0,1,"['5', '37', 'z27', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341418,0,0,1,4,1,0,1,"['4', '38', 's39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341431,0,0,3,4,1,0,1,"['4', '39', 'f19', '28*']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
341433,30,0,3,4,1,0,1,"['4', 's27', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
341445,40,15,4,5,1,0,1,"['4', 'b29', '19', 'f17', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
341453,0,0,6,5,1,0,1,"['6', '38', 'b38', '19', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341457,40,15,6,5,1,0,1,"['4', 's38', '38', 's39', '38', 'b28', '17', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
341470,40,15,0,1,0,0,1,"['4', 's37', '28', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341481,40,15,1,2,0,0,1,"['4', 'b38', '19', 'f38', '39', 'b38', '37', 'b18', '18', 'f19', '17', 'f18', '18', 'l38nwdx']",sel_uct,dec_greedy,djoko_bot,A,14,True,False
341516,15,15,5,4,0,0,1,"['4', 'b37', '19', 'f39', '18', 'r17nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
341537,0,0,2,1,1,0,1,"['6', '39', 'b38', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
341552,15,40,3,2,1,0,1,"['4', 's29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341557,0,0,3,4,1,0,1,"['6', '39', 'b38', '39', 'b38', '28', 'f28', '17', 'f39', '18', 'f18', '18', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
341563,40,40,3,4,1,0,1,"['4', 's29', '17', 'f27', '19', 'r28', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
341565,40,40,3,4,1,0,1,"['4', 'b38', '19', 'f17', '19', 'l27', '18', 'f39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
341586,0,0,0,2,1,1,1,"['4', '39', 'z29', '39', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
341599,0,0,1,3,1,1,1,"['6', '38', 's38', '18', 'f39', '39', 'b37', '29', 'f29', '28', 'f38', '28', 'f29', '38', 'b39', '39', 'b18', '28', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,20,True,False
341625,30,30,3,5,1,1,1,"['4', 'b18', '19', 'f29', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
341634,15,15,0,0,0,0,1,"['4', 'b37', '18', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341642,0,0,1,1,0,0,1,"['4', '38', 'b27', '19', 'l28', '29', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341644,30,0,1,1,0,0,1,"['4', 'b18', '19', 'f38', '38', 's38', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
341655,0,0,3,1,0,0,1,"['6', '37', 'b28nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
341657,15,15,3,1,0,0,1,"['4', 'b28', '37', 'b38', '28', 'b27', '19', 'f38', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,False
341666,0,0,4,2,0,0,1,"['4', '37', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341670,40,15,4,2,0,0,1,"['4', 'b29', '19', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341684,30,30,5,3,0,0,1,"['4', 'b18', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341691,0,0,0,1,1,0,1,"['4', '38', 'o19*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341695,15,40,0,1,1,0,1,"['4', 's28', '39', 'b38', '38', 'b39', '19', 'f17', '37', 's37', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
341701,0,0,0,3,1,0,1,"['4', '38', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341705,40,15,0,3,1,0,1,"['4', 'b18', '17', 'f18', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341728,30,0,3,4,1,0,1,"['4', 'b38', '18', 'f28', '29', 'f18', '39', 'b19', '17*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
341730,40,15,3,4,1,0,1,"['4', 's39', '38', 'b29', '28', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
341741,30,0,4,5,1,0,1,"['4', 'b38', '19', 'f17', '18', 'f18', '29', 'o28', '38', 'f38', '29', 's17nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,False
341747,0,0,6,5,1,0,1,"['6', '38', 'f18', '27*']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
341749,30,0,6,5,1,0,1,"['4', 's38', '39', 'm38', '28', 'f38', '18', 'f18', '37', 'm38', '28', 'f27nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,False
341758,0,0,1,0,0,0,1,"['6', '37', 'b29', '19', 'r37', '39*']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
341768,0,0,2,1,0,0,1,"['4', '38', 'f39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341792,0,0,5,2,0,0,1,"['6', '37', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341794,15,15,5,2,0,0,1,"['4', 'b28', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
341796,15,40,5,2,0,0,1,"['4', 's27', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341798,40,40,5,2,0,0,1,"['4', 'b37', '19', 'r39', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341809,15,15,5,4,0,0,1,"['4', 'b27', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341811,30,30,5,4,0,0,1,"['4', 'b29', '18', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
341821,0,30,0,1,1,0,1,"['4', 'b19', '39', 'b18*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
341828,0,0,0,3,1,0,1,"['4', '38', 'b17*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341830,30,0,0,3,1,0,1,"['4', 'b37', '18', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341873,40,15,1,2,1,1,1,"['4', 'b29', '17', 'f28', '27', 'b29', '19', 'f38', '38', 'b27', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
341884,40,15,2,3,1,1,1,"['4', 's38', '37', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
341897,15,15,3,4,1,1,1,"['4', 's28', '37', 'b39', '29', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
341899,30,30,3,4,1,1,1,"['4', 'b38', '18', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
341903,40,40,3,4,1,1,1,"['4', 'b29', '18', 'r29', '27', 'b19', '29', 's37', '38', 'm29', '18', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,False
341917,40,15,4,5,1,1,1,"['4', 'b29', '18', 'f18', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341925,0,0,5,6,1,1,1,"['6', '38', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341927,30,0,5,6,1,1,1,"['4', 'b38', '17', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
341936,2,4,6,6,1,1,1,"['4', 'b27', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
341959,30,0,2,1,0,0,1,"['4', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
341967,0,0,3,2,0,0,1,"['5', '37', 'b19', '29', 'f29', '19', 'f17*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341969,15,15,3,2,0,0,1,"['4', 'b38', '18', 'f28', '29', 'f18', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
341971,40,15,3,2,0,0,1,"['4', 'b38', '17', 'l28', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
341981,40,15,4,3,0,0,1,"['4', 'b28', '37', 'b28', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
341989,30,0,5,4,0,0,1,"['4', 'b39', '18', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
341995,0,0,0,1,1,0,1,"['6', '38', 'b38', '19', 'f18', '38', 'b18', '38', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
341999,30,30,0,1,1,0,1,"['4', 'b38', '17', 'u18*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
342013,30,30,1,2,1,0,1,"['4', 's29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
342015,40,40,1,2,1,0,1,"['4', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
342023,0,0,1,4,1,0,1,"['4', '39', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
342050,30,30,0,0,1,1,1,"['4', 'b38', '18', 'f39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
342060,0,0,0,2,1,1,1,"['6', '37', 'b29', '17', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
342070,0,0,2,2,1,1,1,"['4', '39', 'b29', '18', 'f39', '28', 'b37', '38', 'b38', '18', 'f39', '18', 'f37nwdx']",sel_uct,dec_greedy,djoko_bot,A,13,True,False
342076,40,40,2,2,1,1,1,"['4', 's29', '19', 'r28', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
342078,40,40,2,2,1,1,1,"['4', 'b39', '18', 'f27nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342091,30,0,3,3,1,1,1,"['4', 's29', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
342106,15,40,4,4,1,1,1,"['4', 'b19', '38', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
342108,40,40,4,4,1,1,1,"['4', 's37', '28', 'b39', '38', 'f17', '28', 's18', '17*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
342118,0,0,0,0,0,0,1,"['6', '39', 'b39', '38', 'b38', '37', 'b38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
342120,15,15,0,0,0,0,1,"['4', 's37', '27', 'f18', '28', 'f18', '19', 'f28', '29', 'f19', '38', 'b28', '19', 'f28', '28', 'f39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,17,True,False
342129,0,0,2,0,0,0,1,"['6', '38', 'b29', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342139,0,0,3,1,0,0,1,"['4', '38', 'b18', '18', 'f19', '17', 'v38', '18', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,True,False
342148,0,0,4,2,0,0,1,"['4', '38', 'b18', '18', 'f38', '29', 'f28', '39', 'b27', '38', 'm29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,True,False
342150,30,0,4,2,0,0,1,"['4', 's27', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
342170,0,0,5,5,0,0,1,"['6', '38', 'f18', '28', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
342185,40,15,0,0,1,0,1,"['4', 's27', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
342187,40,40,0,0,1,0,1,"['4', 'b28', '39', 'b38', '18', 'f28', '39', 'f39', '38', 'm39', '17', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,12,True,False
342240,0,0,5,3,1,0,1,"['4', '37', 'b18', '37', 's38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
342244,15,40,5,3,1,0,1,"['4', 'b38', '18', 'f19', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
342254,0,0,5,5,1,0,1,"['6', '39', 'b27*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
342258,40,15,5,5,1,0,1,"['4', 'b38', '18', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342275,4,0,6,6,1,0,1,"['4', 's27', '19', 'v38', '37', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
342279,5,3,6,6,1,0,1,"['4', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
342294,0,0,2,0,1,1,1,"['6', '38', 's38', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342303,0,0,3,1,1,1,1,"['4', '39', 'b39', '19', 'f27', '27', 'f17', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
342305,30,0,3,1,1,1,1,"['4', 's28', '37', 'b39', '28', 'f28', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
342321,40,40,4,2,1,1,1,"['4', 'b28', '38', 's28nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342323,40,40,4,2,1,1,1,"['4', 'b27', '29', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342349,30,30,0,1,0,0,1,"['4', 'b27', '27', 'b18', '38', 'y37', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
342360,0,0,1,2,0,0,1,"['4', '39', 'f18', '28', 'z19', '28', 'f39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
342362,30,0,1,2,0,0,1,"['4', 'b38', '19', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342364,40,15,1,2,0,0,1,"['4', 'b28', '38', 's29', '19', 'l28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
342390,0,0,2,5,0,0,1,"['5', '39', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
342398,40,40,2,5,0,0,1,"['4', 'b38', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
342414,0,0,0,1,0,1,1,"['6', '38', 'f38', '37', 'f18', '18', 'b37', '27', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,True,False
342416,15,15,0,1,0,1,1,"['4', 'b38', '17', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342439,40,40,1,2,0,1,1,"['4', 'b39', '19', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
342459,15,40,2,5,0,1,1,"['4', 'b27', '28', 'l29', '18', 'v17', '37', 'm29', '29', 'f17', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
342466,0,0,0,1,0,0,1,"['4', '37', 'f18', '29', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
342480,0,0,0,3,0,0,1,"['4', '39', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
342482,30,0,0,3,0,0,1,"['4', 'b29', '18', 'f18', '17*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
342492,0,0,1,4,0,0,1,"['4', '37', 'b37*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
342496,40,15,1,4,0,0,1,"['4', 'b28', '37', 'b39', '37', 'm28', '17', 'f18', '39', 'b27', '29', 'b37', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
342509,40,15,2,5,0,0,1,"['4', 'b38', '19', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
342515,0,0,0,0,0,1,1,"['4', '37', 's39', '39', 'f19', '38', 'b38', '29', 'f29', '38', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,True,False
342519,40,15,0,0,0,1,1,"['4', 'b29', '17', 'f28', '27', 's28', '19', 'f27', '19', 'f39', '29', 's19', '28', 'b27', '19', 'l29', '18*']",sel_uct,dec_greedy,djoko_bot,A,17,True,False
342532,30,30,1,1,0,1,1,"['4', 'b29', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
342534,40,40,1,1,0,1,1,"['4', 'b27', '28', 'f29', '29', 's39*']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
342544,0,0,2,2,0,1,1,"['6', '38', 'b18', '18', 'f18', '18', 'r28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
342554,0,0,3,3,0,1,1,"['4', '37', 'f39', '19', 'f39', '19', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
342581,15,15,0,0,0,0,1,"['4', 'b27', '28', 'b39', '28', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
342593,0,0,0,2,0,0,1,"['6', '38', 'f18', '28', 'f37', '37', 'b18*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
342595,30,0,0,2,0,0,1,"['4', 'b38', '19', 'f29', '19', 'f19', '28*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
